"State","Year","Period","DG_Consumption"
"NY",2014,"M05",70297.6166666667
"NY",2014,"M06",70534.9
"NY",2014,"M07",70772.1833333333
"NY",2014,"M08",71009.4666666667
"NY",2014,"M09",71246.75
"NY",2014,"M10",71484.0333333333
"NY",2014,"M11",71721.3166666667
"NY",2014,"M12",71958.6
"NY",2015,"M01",72067.35
"NY",2015,"M02",72176.1
"NY",2015,"M03",72284.85
"NY",2015,"M04",72393.6
"NY",2015,"M05",72502.35
"NY",2015,"M06",72611.1
"NY",2015,"M07",72719.85
"NY",2015,"M08",72828.6
"NY",2015,"M09",72937.35
"NY",2015,"M10",73046.1
"NY",2015,"M11",73154.85
"NY",2015,"M12",73263.6
"NY",2016,"M01",73347.5333333333
"NY",2016,"M02",73431.4666666667
"NY",2016,"M03",73515.4
"NY",2016,"M04",73599.3333333333
"NY",2016,"M05",73683.2666666667
"NY",2016,"M06",73767.2
"NY",2016,"M07",73851.1333333333
"NY",2016,"M08",73935.0666666667
"NY",2016,"M09",74019
"NY",2016,"M10",74102.9333333333
"NY",2016,"M11",74186.8666666667
"NY",2016,"M12",74270.8
"NY",2017,"M01",74467.2166666667
"NY",2017,"M02",74663.6333333333
"NY",2017,"M03",74860.05
"NY",2017,"M04",75056.4666666667
"NY",2017,"M05",75252.8833333333
"NY",2017,"M06",75449.3
"NY",2017,"M07",75645.7166666667
"NY",2017,"M08",75842.1333333333
"NY",2017,"M09",76038.55
"NY",2017,"M10",76234.9666666667
"NY",2017,"M11",76431.3833333333
"NY",2017,"M12",76627.8
"NY",2018,"M01",76923.4083333333
"NY",2018,"M02",77219.0166666667
"NY",2018,"M03",77514.625
"NY",2018,"M04",77810.2333333333
"NY",2018,"M05",78105.8416666667
"NY",2018,"M06",78401.45
"NY",2018,"M07",78697.0583333333
"NY",2018,"M08",78992.6666666667
"NY",2018,"M09",79288.275
"NY",2018,"M10",79583.8833333333
"NY",2018,"M11",79879.4916666667
"NY",2018,"M12",80175.1
"NY",2019,"M01",80337.7666666667
"NY",2019,"M02",80500.4333333333
"NY",2019,"M03",80663.1
"NY",2019,"M04",80825.7666666667
"NY",2019,"M05",80988.4333333333
"NY",2019,"M06",81151.1
"NY",2019,"M07",81313.7666666667
"NY",2019,"M08",81476.4333333333
"NY",2019,"M09",81639.1
"NY",2019,"M10",81801.7666666667
"NY",2019,"M11",81964.4333333333
"NY",2019,"M12",82127.1
"NY",2020,"M01",82264.925
"NY",2020,"M02",82402.75
"NY",2020,"M03",82540.575
"NY",2020,"M04",82678.4
"NY",2020,"M05",82816.225
"NY",2020,"M06",82954.05
"NY",2020,"M07",83091.875
"NY",2020,"M08",83229.7
"NY",2020,"M09",83367.525
"NY",2020,"M10",83505.35
"NY",2020,"M11",83643.175
"NY",2020,"M12",83781
"NY",2021,"M01",85176.0833333333
"NY",2021,"M02",86571.1666666667
"NY",2021,"M03",87966.25
"NY",2021,"M04",89361.3333333333
"NY",2021,"M05",90756.4166666667
"NY",2021,"M06",92151.5
"NY",2021,"M07",93546.5833333333
"NY",2021,"M08",94941.6666666667
"NY",2021,"M09",96336.75
"NY",2021,"M10",97731.8333333333
"NY",2021,"M11",99126.9166666667
"NY",2021,"M12",100522
"NY",2022,"M01",100989.908333333
"NY",2022,"M02",101457.816666667
"NY",2022,"M03",101925.725
"NY",2022,"M04",102393.633333333
"NY",2022,"M05",102861.541666667
"NY",2022,"M06",103329.45
"NY",2022,"M07",103797.358333333
"NY",2022,"M08",104265.266666667
"NY",2022,"M09",104733.175
"NY",2022,"M10",105201.083333333
"NY",2022,"M11",105668.991666667
"NY",2022,"M12",106136.9
"NC",2012,"M01",31979.3416666667
"NC",2012,"M02",32150.6833333333
"NC",2012,"M03",32322.025
"NC",2012,"M04",32493.3666666667
"NC",2012,"M05",32664.7083333333
"NC",2012,"M06",32836.05
"NC",2012,"M07",33007.3916666667
"NC",2012,"M08",33178.7333333333
"NC",2012,"M09",33350.075
"NC",2012,"M10",33521.4166666667
"NC",2012,"M11",33692.7583333333
"NC",2012,"M12",33864.1
"NC",2013,"M01",34049.9166666667
"NC",2013,"M02",34235.7333333333
"NC",2013,"M03",34421.55
"NC",2013,"M04",34607.3666666667
"NC",2013,"M05",34793.1833333333
"NC",2013,"M06",34979
"NC",2013,"M07",35164.8166666667
"NC",2013,"M08",35350.6333333333
"NC",2013,"M09",35536.45
"NC",2013,"M10",35722.2666666667
"NC",2013,"M11",35908.0833333333
"NC",2013,"M12",36093.9
"NC",2014,"M01",36277.825
"NC",2014,"M02",36461.75
"NC",2014,"M03",36645.675
"NC",2014,"M04",36829.6
"NC",2014,"M05",37013.525
"NC",2014,"M06",37197.45
"NC",2014,"M07",37381.375
"NC",2014,"M08",37565.3
"NC",2014,"M09",37749.225
"NC",2014,"M10",37933.15
"NC",2014,"M11",38117.075
"NC",2014,"M12",38301
"NC",2015,"M01",38494.65
"NC",2015,"M02",38688.3
"NC",2015,"M03",38881.95
"NC",2015,"M04",39075.6
"NC",2015,"M05",39269.25
"NC",2015,"M06",39462.9
"NC",2015,"M07",39656.55
"NC",2015,"M08",39850.2
"NC",2015,"M09",40043.85
"NC",2015,"M10",40237.5
"NC",2015,"M11",40431.15
"NC",2015,"M12",40624.8
"NC",2016,"M01",40773.7916666667
"NC",2016,"M02",40922.7833333333
"NC",2016,"M03",41071.775
"NC",2016,"M04",41220.7666666667
"NC",2016,"M05",41369.7583333333
"NC",2016,"M06",41518.75
"NC",2016,"M07",41667.7416666667
"NC",2016,"M08",41816.7333333333
"NC",2016,"M09",41965.725
"NC",2016,"M10",42114.7166666667
"NC",2016,"M11",42263.7083333333
"NC",2016,"M12",42412.7
"NC",2017,"M01",42570.125
"NC",2017,"M02",42727.55
"NC",2017,"M03",42884.975
"NC",2017,"M04",43042.4
"NC",2017,"M05",43199.825
"NC",2017,"M06",43357.25
"NC",2017,"M07",43514.675
"NC",2017,"M08",43672.1
"NC",2017,"M09",43829.525
"NC",2017,"M10",43986.95
"NC",2017,"M11",44144.375
"NC",2017,"M12",44301.8
"NC",2018,"M01",44525.5833333333
"NC",2018,"M02",44749.3666666667
"NC",2018,"M03",44973.15
"NC",2018,"M04",45196.9333333333
"NC",2018,"M05",45420.7166666667
"NC",2018,"M06",45644.5
"NC",2018,"M07",45868.2833333333
"NC",2018,"M08",46092.0666666667
"NC",2018,"M09",46315.85
"NC",2018,"M10",46539.6333333333
"NC",2018,"M11",46763.4166666667
"NC",2018,"M12",46987.2
"NC",2019,"M01",47202.8833333333
"NC",2019,"M02",47418.5666666667
"NC",2019,"M03",47634.25
"NC",2019,"M04",47849.9333333333
"NC",2019,"M05",48065.6166666667
"NC",2019,"M06",48281.3
"NC",2019,"M07",48496.9833333333
"NC",2019,"M08",48712.6666666667
"NC",2019,"M09",48928.35
"NC",2019,"M10",49144.0333333333
"NC",2019,"M11",49359.7166666667
"NC",2019,"M12",49575.4
"NC",2020,"M01",49965.1666666667
"NC",2020,"M02",50354.9333333333
"NC",2020,"M03",50744.7
"NC",2020,"M04",51134.4666666667
"NC",2020,"M05",51524.2333333333
"NC",2020,"M06",51914
"NC",2020,"M07",52303.7666666667
"NC",2020,"M08",52693.5333333333
"NC",2020,"M09",53083.3
"NC",2020,"M10",53473.0666666667
"NC",2020,"M11",53862.8333333333
"NC",2020,"M12",54252.6
"NC",2021,"M01",55393.0583333333
"NC",2021,"M02",56533.5166666667
"NC",2021,"M03",57673.975
"NC",2021,"M04",58814.4333333333
"NC",2021,"M05",59954.8916666667
"NC",2021,"M06",61095.35
"NC",2021,"M07",62235.8083333333
"NC",2021,"M08",63376.2666666667
"NC",2021,"M09",64516.725
"NC",2021,"M10",65657.1833333333
"NC",2021,"M11",66797.6416666667
"NC",2021,"M12",67938.1
"NC",2022,"M01",68385.3083333333
"NC",2022,"M02",68832.5166666667
"NC",2022,"M03",69279.725
"NC",2022,"M04",69726.9333333333
"NC",2022,"M05",70174.1416666667
"NC",2022,"M06",70621.35
"NC",2022,"M07",71068.5583333333
"NC",2022,"M08",71515.7666666667
"NC",2022,"M09",71962.975
"NC",2022,"M10",72410.1833333333
"NC",2022,"M11",72857.3916666667
"NC",2022,"M12",73304.6
"ND",2012,"M01",3230.675
"ND",2012,"M02",3264.05
"ND",2012,"M03",3297.425
"ND",2012,"M04",3330.8
"ND",2012,"M05",3364.175
"ND",2012,"M06",3397.55
"ND",2012,"M07",3430.925
"ND",2012,"M08",3464.3
"ND",2012,"M09",3497.675
"ND",2012,"M10",3531.05
"ND",2012,"M11",3564.425
"ND",2012,"M12",3597.8
"ND",2013,"M01",3614.30833333333
"ND",2013,"M02",3630.81666666667
"ND",2013,"M03",3647.325
"ND",2013,"M04",3663.83333333333
"ND",2013,"M05",3680.34166666667
"ND",2013,"M06",3696.85
"ND",2013,"M07",3713.35833333333
"ND",2013,"M08",3729.86666666667
"ND",2013,"M09",3746.375
"ND",2013,"M10",3762.88333333333
"ND",2013,"M11",3779.39166666667
"ND",2013,"M12",3795.9
"ND",2014,"M01",3810.89166666667
"ND",2014,"M02",3825.88333333333
"ND",2014,"M03",3840.875
"ND",2014,"M04",3855.86666666667
"ND",2014,"M05",3870.85833333333
"ND",2014,"M06",3885.85
"ND",2014,"M07",3900.84166666667
"ND",2014,"M08",3915.83333333333
"ND",2014,"M09",3930.825
"ND",2014,"M10",3945.81666666667
"ND",2014,"M11",3960.80833333333
"ND",2014,"M12",3975.8
"ND",2015,"M01",3984.16666666667
"ND",2015,"M02",3992.53333333333
"ND",2015,"M03",4000.9
"ND",2015,"M04",4009.26666666667
"ND",2015,"M05",4017.63333333333
"ND",2015,"M06",4026
"ND",2015,"M07",4034.36666666667
"ND",2015,"M08",4042.73333333333
"ND",2015,"M09",4051.1
"ND",2015,"M10",4059.46666666667
"ND",2015,"M11",4067.83333333333
"ND",2015,"M12",4076.2
"ND",2016,"M01",4064.625
"ND",2016,"M02",4053.05
"ND",2016,"M03",4041.475
"ND",2016,"M04",4029.9
"ND",2016,"M05",4018.325
"ND",2016,"M06",4006.75
"ND",2016,"M07",3995.175
"ND",2016,"M08",3983.6
"ND",2016,"M09",3972.025
"ND",2016,"M10",3960.45
"ND",2016,"M11",3948.875
"ND",2016,"M12",3937.3
"ND",2017,"M01",3937.01666666667
"ND",2017,"M02",3936.73333333333
"ND",2017,"M03",3936.45
"ND",2017,"M04",3936.16666666667
"ND",2017,"M05",3935.88333333333
"ND",2017,"M06",3935.6
"ND",2017,"M07",3935.31666666667
"ND",2017,"M08",3935.03333333333
"ND",2017,"M09",3934.75
"ND",2017,"M10",3934.46666666667
"ND",2017,"M11",3934.18333333333
"ND",2017,"M12",3933.9
"ND",2018,"M01",3948.40833333333
"ND",2018,"M02",3962.91666666667
"ND",2018,"M03",3977.425
"ND",2018,"M04",3991.93333333333
"ND",2018,"M05",4006.44166666667
"ND",2018,"M06",4020.95
"ND",2018,"M07",4035.45833333333
"ND",2018,"M08",4049.96666666667
"ND",2018,"M09",4064.475
"ND",2018,"M10",4078.98333333333
"ND",2018,"M11",4093.49166666667
"ND",2018,"M12",4108
"ND",2019,"M01",4111.68333333333
"ND",2019,"M02",4115.36666666667
"ND",2019,"M03",4119.05
"ND",2019,"M04",4122.73333333333
"ND",2019,"M05",4126.41666666667
"ND",2019,"M06",4130.1
"ND",2019,"M07",4133.78333333333
"ND",2019,"M08",4137.46666666667
"ND",2019,"M09",4141.15
"ND",2019,"M10",4144.83333333333
"ND",2019,"M11",4148.51666666667
"ND",2019,"M12",4152.2
"ND",2020,"M01",4181.875
"ND",2020,"M02",4211.55
"ND",2020,"M03",4241.225
"ND",2020,"M04",4270.9
"ND",2020,"M05",4300.575
"ND",2020,"M06",4330.25
"ND",2020,"M07",4359.925
"ND",2020,"M08",4389.6
"ND",2020,"M09",4419.275
"ND",2020,"M10",4448.95
"ND",2020,"M11",4478.625
"ND",2020,"M12",4508.3
"ND",2021,"M01",4572.95833333333
"ND",2021,"M02",4637.61666666667
"ND",2021,"M03",4702.275
"ND",2021,"M04",4766.93333333333
"ND",2021,"M05",4831.59166666667
"ND",2021,"M06",4896.25
"ND",2021,"M07",4960.90833333333
"ND",2021,"M08",5025.56666666667
"ND",2021,"M09",5090.225
"ND",2021,"M10",5154.88333333333
"ND",2021,"M11",5219.54166666667
"ND",2021,"M12",5284.2
"ND",2022,"M01",5298.08333333333
"ND",2022,"M02",5311.96666666667
"ND",2022,"M03",5325.85
"ND",2022,"M04",5339.73333333333
"ND",2022,"M05",5353.61666666667
"ND",2022,"M06",5367.5
"ND",2022,"M07",5381.38333333333
"ND",2022,"M08",5395.26666666667
"ND",2022,"M09",5409.15
"ND",2022,"M10",5423.03333333333
"ND",2022,"M11",5436.91666666667
"ND",2022,"M12",5450.8
"OH",2012,"M01",37924.7583333333
"OH",2012,"M02",38052.3166666667
"OH",2012,"M03",38179.875
"OH",2012,"M04",38307.4333333333
"OH",2012,"M05",38434.9916666667
"OH",2012,"M06",38562.55
"OH",2012,"M07",38690.1083333333
"OH",2012,"M08",38817.6666666667
"OH",2012,"M09",38945.225
"OH",2012,"M10",39072.7833333333
"OH",2012,"M11",39200.3416666667
"OH",2012,"M12",39327.9
"OH",2013,"M01",39488.6083333333
"OH",2013,"M02",39649.3166666667
"OH",2013,"M03",39810.025
"OH",2013,"M04",39970.7333333333
"OH",2013,"M05",40131.4416666667
"OH",2013,"M06",40292.15
"OH",2013,"M07",40452.8583333333
"OH",2013,"M08",40613.5666666667
"OH",2013,"M09",40774.275
"OH",2013,"M10",40934.9833333333
"OH",2013,"M11",41095.6916666667
"OH",2013,"M12",41256.4
"OH",2014,"M01",41406.25
"OH",2014,"M02",41556.1
"OH",2014,"M03",41705.95
"OH",2014,"M04",41855.8
"OH",2014,"M05",42005.65
"OH",2014,"M06",42155.5
"OH",2014,"M07",42305.35
"OH",2014,"M08",42455.2
"OH",2014,"M09",42605.05
"OH",2014,"M10",42754.9
"OH",2014,"M11",42904.75
"OH",2014,"M12",43054.6
"OH",2015,"M01",43258.5666666667
"OH",2015,"M02",43462.5333333333
"OH",2015,"M03",43666.5
"OH",2015,"M04",43870.4666666667
"OH",2015,"M05",44074.4333333333
"OH",2015,"M06",44278.4
"OH",2015,"M07",44482.3666666667
"OH",2015,"M08",44686.3333333333
"OH",2015,"M09",44890.3
"OH",2015,"M10",45094.2666666667
"OH",2015,"M11",45298.2333333333
"OH",2015,"M12",45502.2
"OH",2016,"M01",45619.4166666667
"OH",2016,"M02",45736.6333333333
"OH",2016,"M03",45853.85
"OH",2016,"M04",45971.0666666667
"OH",2016,"M05",46088.2833333333
"OH",2016,"M06",46205.5
"OH",2016,"M07",46322.7166666667
"OH",2016,"M08",46439.9333333333
"OH",2016,"M09",46557.15
"OH",2016,"M10",46674.3666666667
"OH",2016,"M11",46791.5833333333
"OH",2016,"M12",46908.8
"OH",2017,"M01",47100.5583333333
"OH",2017,"M02",47292.3166666667
"OH",2017,"M03",47484.075
"OH",2017,"M04",47675.8333333333
"OH",2017,"M05",47867.5916666667
"OH",2017,"M06",48059.35
"OH",2017,"M07",48251.1083333333
"OH",2017,"M08",48442.8666666667
"OH",2017,"M09",48634.625
"OH",2017,"M10",48826.3833333333
"OH",2017,"M11",49018.1416666667
"OH",2017,"M12",49209.9
"OH",2018,"M01",49365.7666666667
"OH",2018,"M02",49521.6333333333
"OH",2018,"M03",49677.5
"OH",2018,"M04",49833.3666666667
"OH",2018,"M05",49989.2333333333
"OH",2018,"M06",50145.1
"OH",2018,"M07",50300.9666666667
"OH",2018,"M08",50456.8333333333
"OH",2018,"M09",50612.7
"OH",2018,"M10",50768.5666666667
"OH",2018,"M11",50924.4333333333
"OH",2018,"M12",51080.3
"OH",2019,"M01",51145.475
"OH",2019,"M02",51210.65
"OH",2019,"M03",51275.825
"OH",2019,"M04",51341
"OH",2019,"M05",51406.175
"OH",2019,"M06",51471.35
"OH",2019,"M07",51536.525
"OH",2019,"M08",51601.7
"OH",2019,"M09",51666.875
"OH",2019,"M10",51732.05
"OH",2019,"M11",51797.225
"OH",2019,"M12",51862.4
"OH",2020,"M01",52154.4666666667
"OH",2020,"M02",52446.5333333333
"OH",2020,"M03",52738.6
"OH",2020,"M04",53030.6666666667
"OH",2020,"M05",53322.7333333333
"OH",2020,"M06",53614.8
"OH",2020,"M07",53906.8666666667
"OH",2020,"M08",54198.9333333333
"OH",2020,"M09",54491
"OH",2020,"M10",54783.0666666667
"OH",2020,"M11",55075.1333333333
"OH",2020,"M12",55367.2
"OH",2021,"M01",56309.5666666667
"OH",2021,"M02",57251.9333333333
"OH",2021,"M03",58194.3
"OH",2021,"M04",59136.6666666667
"OH",2021,"M05",60079.0333333333
"OH",2021,"M06",61021.4
"OH",2021,"M07",61963.7666666667
"OH",2021,"M08",62906.1333333333
"OH",2021,"M09",63848.5
"OH",2021,"M10",64790.8666666667
"OH",2021,"M11",65733.2333333333
"OH",2021,"M12",66675.6
"OH",2022,"M01",66974.8833333333
"OH",2022,"M02",67274.1666666667
"OH",2022,"M03",67573.45
"OH",2022,"M04",67872.7333333333
"OH",2022,"M05",68172.0166666667
"OH",2022,"M06",68471.3
"OH",2022,"M07",68770.5833333333
"OH",2022,"M08",69069.8666666667
"OH",2022,"M09",69369.15
"OH",2022,"M10",69668.4333333333
"OH",2022,"M11",69967.7166666667
"OH",2022,"M12",70267
"OK",2012,"M01",13074.3583333333
"OK",2012,"M02",13136.2166666667
"OK",2012,"M03",13198.075
"OK",2012,"M04",13259.9333333333
"OK",2012,"M05",13321.7916666667
"OK",2012,"M06",13383.65
"OK",2012,"M07",13445.5083333333
"OK",2012,"M08",13507.3666666667
"OK",2012,"M09",13569.225
"OK",2012,"M10",13631.0833333333
"OK",2012,"M11",13692.9416666667
"OK",2012,"M12",13754.8
"OK",2013,"M01",13810.525
"OK",2013,"M02",13866.25
"OK",2013,"M03",13921.975
"OK",2013,"M04",13977.7
"OK",2013,"M05",14033.425
"OK",2013,"M06",14089.15
"OK",2013,"M07",14144.875
"OK",2013,"M08",14200.6
"OK",2013,"M09",14256.325
"OK",2013,"M10",14312.05
"OK",2013,"M11",14367.775
"OK",2013,"M12",14423.5
"OK",2014,"M01",14471.2833333333
"OK",2014,"M02",14519.0666666667
"OK",2014,"M03",14566.85
"OK",2014,"M04",14614.6333333333
"OK",2014,"M05",14662.4166666667
"OK",2014,"M06",14710.2
"OK",2014,"M07",14757.9833333333
"OK",2014,"M08",14805.7666666667
"OK",2014,"M09",14853.55
"OK",2014,"M10",14901.3333333333
"OK",2014,"M11",14949.1166666667
"OK",2014,"M12",14996.9
"OK",2015,"M01",15057.8333333333
"OK",2015,"M02",15118.7666666667
"OK",2015,"M03",15179.7
"OK",2015,"M04",15240.6333333333
"OK",2015,"M05",15301.5666666667
"OK",2015,"M06",15362.5
"OK",2015,"M07",15423.4333333333
"OK",2015,"M08",15484.3666666667
"OK",2015,"M09",15545.3
"OK",2015,"M10",15606.2333333333
"OK",2015,"M11",15667.1666666667
"OK",2015,"M12",15728.1
"OK",2016,"M01",15738.0666666667
"OK",2016,"M02",15748.0333333333
"OK",2016,"M03",15758
"OK",2016,"M04",15767.9666666667
"OK",2016,"M05",15777.9333333333
"OK",2016,"M06",15787.9
"OK",2016,"M07",15797.8666666667
"OK",2016,"M08",15807.8333333333
"OK",2016,"M09",15817.8
"OK",2016,"M10",15827.7666666667
"OK",2016,"M11",15837.7333333333
"OK",2016,"M12",15847.7
"OK",2017,"M01",15869.1333333333
"OK",2017,"M02",15890.5666666667
"OK",2017,"M03",15912
"OK",2017,"M04",15933.4333333333
"OK",2017,"M05",15954.8666666667
"OK",2017,"M06",15976.3
"OK",2017,"M07",15997.7333333333
"OK",2017,"M08",16019.1666666667
"OK",2017,"M09",16040.6
"OK",2017,"M10",16062.0333333333
"OK",2017,"M11",16083.4666666667
"OK",2017,"M12",16104.9
"OK",2018,"M01",16166.8916666667
"OK",2018,"M02",16228.8833333333
"OK",2018,"M03",16290.875
"OK",2018,"M04",16352.8666666667
"OK",2018,"M05",16414.8583333333
"OK",2018,"M06",16476.85
"OK",2018,"M07",16538.8416666667
"OK",2018,"M08",16600.8333333333
"OK",2018,"M09",16662.825
"OK",2018,"M10",16724.8166666667
"OK",2018,"M11",16786.8083333333
"OK",2018,"M12",16848.8
"OK",2019,"M01",16862.3416666667
"OK",2019,"M02",16875.8833333333
"OK",2019,"M03",16889.425
"OK",2019,"M04",16902.9666666667
"OK",2019,"M05",16916.5083333333
"OK",2019,"M06",16930.05
"OK",2019,"M07",16943.5916666667
"OK",2019,"M08",16957.1333333333
"OK",2019,"M09",16970.675
"OK",2019,"M10",16984.2166666667
"OK",2019,"M11",16997.7583333333
"OK",2019,"M12",17011.3
"OK",2020,"M01",17121.4166666667
"OK",2020,"M02",17231.5333333333
"OK",2020,"M03",17341.65
"OK",2020,"M04",17451.7666666667
"OK",2020,"M05",17561.8833333333
"OK",2020,"M06",17672
"OK",2020,"M07",17782.1166666667
"OK",2020,"M08",17892.2333333333
"OK",2020,"M09",18002.35
"OK",2020,"M10",18112.4666666667
"OK",2020,"M11",18222.5833333333
"OK",2020,"M12",18332.7
"OK",2021,"M01",18679.3583333333
"OK",2021,"M02",19026.0166666667
"OK",2021,"M03",19372.675
"OK",2021,"M04",19719.3333333333
"OK",2021,"M05",20065.9916666667
"OK",2021,"M06",20412.65
"OK",2021,"M07",20759.3083333333
"OK",2021,"M08",21105.9666666667
"OK",2021,"M09",21452.625
"OK",2021,"M10",21799.2833333333
"OK",2021,"M11",22145.9416666667
"OK",2021,"M12",22492.6
"OK",2022,"M01",22558.2833333333
"OK",2022,"M02",22623.9666666667
"OK",2022,"M03",22689.65
"OK",2022,"M04",22755.3333333333
"OK",2022,"M05",22821.0166666667
"OK",2022,"M06",22886.7
"OK",2022,"M07",22952.3833333333
"OK",2022,"M08",23018.0666666667
"OK",2022,"M09",23083.75
"OK",2022,"M10",23149.4333333333
"OK",2022,"M11",23215.1166666667
"OK",2022,"M12",23280.8
"OR",2012,"M01",13390.8583333333
"OR",2012,"M02",13434.9166666667
"OR",2012,"M03",13478.975
"OR",2012,"M04",13523.0333333333
"OR",2012,"M05",13567.0916666667
"OR",2012,"M06",13611.15
"OR",2012,"M07",13655.2083333333
"OR",2012,"M08",13699.2666666667
"OR",2012,"M09",13743.325
"OR",2012,"M10",13787.3833333333
"OR",2012,"M11",13831.4416666667
"OR",2012,"M12",13875.5
"OR",2013,"M01",13961.6416666667
"OR",2013,"M02",14047.7833333333
"OR",2013,"M03",14133.925
"OR",2013,"M04",14220.0666666667
"OR",2013,"M05",14306.2083333333
"OR",2013,"M06",14392.35
"OR",2013,"M07",14478.4916666667
"OR",2013,"M08",14564.6333333333
"OR",2013,"M09",14650.775
"OR",2013,"M10",14736.9166666667
"OR",2013,"M11",14823.0583333333
"OR",2013,"M12",14909.2
"OR",2014,"M01",15007.675
"OR",2014,"M02",15106.15
"OR",2014,"M03",15204.625
"OR",2014,"M04",15303.1
"OR",2014,"M05",15401.575
"OR",2014,"M06",15500.05
"OR",2014,"M07",15598.525
"OR",2014,"M08",15697
"OR",2014,"M09",15795.475
"OR",2014,"M10",15893.95
"OR",2014,"M11",15992.425
"OR",2014,"M12",16090.9
"OR",2015,"M01",16200.4833333333
"OR",2015,"M02",16310.0666666667
"OR",2015,"M03",16419.65
"OR",2015,"M04",16529.2333333333
"OR",2015,"M05",16638.8166666667
"OR",2015,"M06",16748.4
"OR",2015,"M07",16857.9833333333
"OR",2015,"M08",16967.5666666667
"OR",2015,"M09",17077.15
"OR",2015,"M10",17186.7333333333
"OR",2015,"M11",17296.3166666667
"OR",2015,"M12",17405.9
"OR",2016,"M01",17501.9916666667
"OR",2016,"M02",17598.0833333333
"OR",2016,"M03",17694.175
"OR",2016,"M04",17790.2666666667
"OR",2016,"M05",17886.3583333333
"OR",2016,"M06",17982.45
"OR",2016,"M07",18078.5416666667
"OR",2016,"M08",18174.6333333333
"OR",2016,"M09",18270.725
"OR",2016,"M10",18366.8166666667
"OR",2016,"M11",18462.9083333333
"OR",2016,"M12",18559
"OR",2017,"M01",18695.3833333333
"OR",2017,"M02",18831.7666666667
"OR",2017,"M03",18968.15
"OR",2017,"M04",19104.5333333333
"OR",2017,"M05",19240.9166666667
"OR",2017,"M06",19377.3
"OR",2017,"M07",19513.6833333333
"OR",2017,"M08",19650.0666666667
"OR",2017,"M09",19786.45
"OR",2017,"M10",19922.8333333333
"OR",2017,"M11",20059.2166666667
"OR",2017,"M12",20195.6
"OR",2018,"M01",20306.15
"OR",2018,"M02",20416.7
"OR",2018,"M03",20527.25
"OR",2018,"M04",20637.8
"OR",2018,"M05",20748.35
"OR",2018,"M06",20858.9
"OR",2018,"M07",20969.45
"OR",2018,"M08",21080
"OR",2018,"M09",21190.55
"OR",2018,"M10",21301.1
"OR",2018,"M11",21411.65
"OR",2018,"M12",21522.2
"OR",2019,"M01",21555.525
"OR",2019,"M02",21588.85
"OR",2019,"M03",21622.175
"OR",2019,"M04",21655.5
"OR",2019,"M05",21688.825
"OR",2019,"M06",21722.15
"OR",2019,"M07",21755.475
"OR",2019,"M08",21788.8
"OR",2019,"M09",21822.125
"OR",2019,"M10",21855.45
"OR",2019,"M11",21888.775
"OR",2019,"M12",21922.1
"OR",2020,"M01",22086.075
"OR",2020,"M02",22250.05
"OR",2020,"M03",22414.025
"OR",2020,"M04",22578
"OR",2020,"M05",22741.975
"OR",2020,"M06",22905.95
"OR",2020,"M07",23069.925
"OR",2020,"M08",23233.9
"OR",2020,"M09",23397.875
"OR",2020,"M10",23561.85
"OR",2020,"M11",23725.825
"OR",2020,"M12",23889.8
"OR",2021,"M01",24340.95
"OR",2021,"M02",24792.1
"OR",2021,"M03",25243.25
"OR",2021,"M04",25694.4
"OR",2021,"M05",26145.55
"OR",2021,"M06",26596.7
"OR",2021,"M07",27047.85
"OR",2021,"M08",27499
"OR",2021,"M09",27950.15
"OR",2021,"M10",28401.3
"OR",2021,"M11",28852.45
"OR",2021,"M12",29303.6
"OR",2022,"M01",29457.8416666667
"OR",2022,"M02",29612.0833333333
"OR",2022,"M03",29766.325
"OR",2022,"M04",29920.5666666667
"OR",2022,"M05",30074.8083333333
"OR",2022,"M06",30229.05
"OR",2022,"M07",30383.2916666667
"OR",2022,"M08",30537.5333333333
"OR",2022,"M09",30691.775
"OR",2022,"M10",30846.0166666667
"OR",2022,"M11",31000.2583333333
"OR",2022,"M12",31154.5
"PA",2012,"M01",49353.7
"PA",2012,"M02",49463.1
"PA",2012,"M03",49572.5
"PA",2012,"M04",49681.9
"PA",2012,"M05",49791.3
"PA",2012,"M06",49900.7
"PA",2012,"M07",50010.1
"PA",2012,"M08",50119.5
"PA",2012,"M09",50228.9
"PA",2012,"M10",50338.3
"PA",2012,"M11",50447.7
"PA",2012,"M12",50557.1
"PA",2013,"M01",50619.7583333333
"PA",2013,"M02",50682.4166666667
"PA",2013,"M03",50745.075
"PA",2013,"M04",50807.7333333333
"PA",2013,"M05",50870.3916666667
"PA",2013,"M06",50933.05
"PA",2013,"M07",50995.7083333333
"PA",2013,"M08",51058.3666666667
"PA",2013,"M09",51121.025
"PA",2013,"M10",51183.6833333333
"PA",2013,"M11",51246.3416666667
"PA",2013,"M12",51309
"PA",2014,"M01",51367.325
"PA",2014,"M02",51425.65
"PA",2014,"M03",51483.975
"PA",2014,"M04",51542.3
"PA",2014,"M05",51600.625
"PA",2014,"M06",51658.95
"PA",2014,"M07",51717.275
