"State","Year","Period","GDP","Proportion"
"IN",2012,"M09",302567.7,0.0187999286222356
"IN",2012,"M10",301752.6,0.0187111493541602
"IN",2012,"M11",300937.5,0.0186223700860848
"IN",2012,"M12",300122.4,0.0185335908180094
"IN",2013,"M01",303880.933333333,0.0186839095466031
"IN",2013,"M02",307639.466666667,0.0188342282751969
"IN",2013,"M03",311398,0.0189845470037907
"IN",2013,"M04",310373.5,0.018895447331836
"IN",2013,"M05",309349,0.0188063476598814
"IN",2013,"M06",308324.5,0.0187172479879267
"IN",2013,"M07",309770.133333333,0.0187254967440409
"IN",2013,"M08",311215.766666667,0.0187337455001551
"IN",2013,"M09",312661.4,0.0187419942562693
"IN",2013,"M10",313830.9,0.0187294608414508
"IN",2013,"M11",315000.4,0.0187169274266324
"IN",2013,"M12",316169.9,0.0187043940118139
"IN",2014,"M01",317719.3,0.0187926308358102
"IN",2014,"M02",319268.7,0.0188808676598064
"IN",2014,"M03",320818.1,0.0189691044838027
"IN",2014,"M04",323186.033333333,0.0189898311754759
"IN",2014,"M05",325553.966666667,0.0190105578671491
"IN",2014,"M06",327921.9,0.0190312845588224
"IN",2014,"M07",329312.133333333,0.0190096498019223
"IN",2014,"M08",330702.366666667,0.0189880150450222
"IN",2014,"M09",332092.6,0.0189663802881221
"IN",2014,"M10",331728.6,0.0189071077857964
"IN",2014,"M11",331364.6,0.0188478352834707
"IN",2014,"M12",331000.6,0.018788562781145
"IN",2015,"M01",330227.666666667,0.0186963047006085
"IN",2015,"M02",329454.733333333,0.018604046620072
"IN",2015,"M03",328681.8,0.0185117885395355
"IN",2015,"M04",329971.833333333,0.0185141154648943
"IN",2015,"M05",331261.866666667,0.0185164423902532
"IN",2015,"M06",332551.9,0.018518769315612
"IN",2015,"M07",332633.266666667,0.0184847803303622
"IN",2015,"M08",332714.633333333,0.0184507913451125
"IN",2015,"M09",332796,0.0184168023598627
"IN",2015,"M10",333114.966666667,0.0184260974402024
"IN",2015,"M11",333433.933333333,0.0184353925205422
"IN",2015,"M12",333752.9,0.0184446876008819
"IN",2016,"M01",333947.5,0.0184236548255906
"IN",2016,"M02",334142.1,0.0184026220502994
"IN",2016,"M03",334336.7,0.0183815892750082
"IN",2016,"M04",335964.233333333,0.0184087117552592
"IN",2016,"M05",337591.766666667,0.0184358342355103
"IN",2016,"M06",339219.3,0.0184629567157614
"IN",2016,"M07",340281.3,0.0184659608669819
"IN",2016,"M08",341343.3,0.0184689650182023
"IN",2016,"M09",342405.3,0.0184719691694228
"IN",2016,"M10",343617.366666667,0.0184736381186457
"IN",2016,"M11",344829.433333333,0.0184753070678687
"IN",2016,"M12",346041.5,0.0184769760170916
"IN",2017,"M01",346380.5,0.0184359197781572
"IN",2017,"M02",346719.5,0.0183948635392227
"IN",2017,"M03",347058.5,0.0183538073002883
"IN",2017,"M04",347860.8,0.0183459758171409
"IN",2017,"M05",348663.1,0.0183381443339935
"IN",2017,"M06",349465.4,0.0183303128508462
"IN",2017,"M07",350753.633333333,0.0183167549446526
"IN",2017,"M08",352041.866666667,0.018303197038459
"IN",2017,"M09",353330.1,0.0182896391322654
"IN",2017,"M10",355736.766666667,0.0183098449106262
"IN",2017,"M11",358143.433333333,0.018330050688987
"IN",2017,"M12",360550.1,0.0183502564673477
"IN",2018,"M01",364756.7,0.0184303694007527
"IN",2018,"M02",368963.3,0.0185104823341577
"IN",2018,"M03",373169.9,0.0185905952675626
"IN",2018,"M04",374116.266666667,0.0185616706271281
"IN",2018,"M05",375062.633333333,0.0185327459866936
"IN",2018,"M06",376009,0.0185038213462592
"IN",2018,"M07",377054.633333333,0.0184908385733419
"IN",2018,"M08",378100.266666667,0.0184778558004247
"IN",2018,"M09",379145.9,0.0184648730275075
"IN",2018,"M10",379824.833333333,0.0184625846181592
"IN",2018,"M11",380503.766666667,0.018460296208811
"IN",2018,"M12",381182.7,0.0184580077994627
"IN",2019,"M01",380769.366666667,0.0183836583543574
"IN",2019,"M02",380356.033333333,0.0183093089092522
"IN",2019,"M03",379942.7,0.0182349594641469
"IN",2019,"M04",381152.333333333,0.0182117632839128
"IN",2019,"M05",382361.966666667,0.0181885671036788
"IN",2019,"M06",383571.6,0.0181653709234447
"IN",2019,"M07",384990.9,0.0181448390702737
"IN",2019,"M08",386410.2,0.0181243072171027
"IN",2019,"M09",387829.5,0.0181037753639317
"IN",2019,"M10",388700.066666667,0.0180870822534651
"IN",2019,"M11",389570.633333333,0.0180703891429984
"IN",2019,"M12",390441.2,0.0180536960325317
"IN",2020,"M01",388684.5,0.0180278265026742
"IN",2020,"M02",386927.8,0.0180019569728167
"IN",2020,"M03",385171.1,0.0179760874429592
"IN",2020,"M04",372395.6,0.0178701124671699
"IN",2020,"M05",359620.1,0.0177641374913807
"IN",2020,"M06",346844.6,0.0176581625155915
"IN",2020,"M07",360159.266666667,0.0178044447847447
"IN",2020,"M08",373473.933333333,0.0179507270538979
"IN",2020,"M09",386788.6,0.0180970093230511
"IN",2020,"M10",388792.4,0.0180863438948817
"IN",2020,"M11",390796.2,0.0180756784667122
"IN",2020,"M12",392800,0.0180650130385427
"IN",2021,"M01",396893.466666667,0.0180928340827945
"IN",2021,"M02",400986.933333333,0.0181206551270462
"IN",2021,"M03",405080.4,0.0181484761712979
"IN",2021,"M04",408925.433333333,0.0181350199211634
"IN",2021,"M05",412770.466666667,0.0181215636710289
"IN",2021,"M06",416615.5,0.0181081074208944
"IN",2021,"M07",419748.433333333,0.0181051808802912
"IN",2021,"M08",422881.366666667,0.0181022543396879
"IN",2021,"M09",426014.3,0.0180993277990846
"IN",2021,"M10",432042.033333333,0.0181439033682949
"IN",2021,"M11",438069.766666667,0.0181884789375053
"IN",2021,"M12",444097.5,0.0182330545067156
"IN",2022,"M01",448287.466666667,0.0183124611054779
"IN",2022,"M02",452477.433333333,0.0183918677042402
"IN",2022,"M03",456667.4,0.0184712743030025
"IN",2022,"M04",460327.533333333,0.018491655348107
"IN",2022,"M05",463987.666666667,0.0185120363932115
"IN",2022,"M06",467647.8,0.0185324174383161
"IN",2022,"M07",470344.4,0.0185300302014177
"IN",2022,"M08",473041,0.0185276429645194
"IN",2022,"M09",475737.6,0.018525255727621
"IN",2022,"M10",477572.233333333,0.0184980377001527
"IN",2022,"M11",479406.866666667,0.0184708196726843
"IN",2022,"M12",481241.5,0.018443601645216
"KS",2012,"M01",140263.233333333,0.00893557355568305
"KS",2012,"M02",142563.866666667,0.00903910776008445
"KS",2012,"M03",144864.5,0.00914264196448585
"KS",2012,"M04",144303.6,0.00908142719167582
"KS",2012,"M05",143742.7,0.0090202124188658
"KS",2012,"M06",143181.8,0.00895899764605578
"KS",2012,"M07",141923.233333333,0.00885998004595254
"KS",2012,"M08",140664.666666667,0.0087609624458493
"KS",2012,"M09",139406.1,0.00866194484574606
"KS",2012,"M10",139544.2,0.00865276015514145
"KS",2012,"M11",139682.3,0.00864357546453683
"KS",2012,"M12",139820.4,0.00863439077393222
"KS",2013,"M01",140699.866666667,0.00865128637215129
"KS",2013,"M02",141579.333333333,0.00866818197037036
"KS",2013,"M03",142458.8,0.00868507756858943
"KS",2013,"M04",142865.233333333,0.00869744163019507
"KS",2013,"M05",143271.666666667,0.00870980569180071
"KS",2013,"M06",143678.1,0.00872216975340635
"KS",2013,"M07",143999.066666667,0.00870487200476981
"KS",2013,"M08",144320.033333333,0.00868757425613327
"KS",2013,"M09",144641,0.00867027650749674
"KS",2013,"M10",145478.966666667,0.00868204525801292
"KS",2013,"M11",146316.933333333,0.00869381400852911
"KS",2013,"M12",147154.9,0.00870558275904529
"KS",2014,"M01",146134.266666667,0.00864366465263225
"KS",2014,"M02",145113.633333333,0.0085817465462192
"KS",2014,"M03",144093,0.00851982843980616
"KS",2014,"M04",145686.666666667,0.00855990416897099
"KS",2014,"M05",147280.333333333,0.00859997989813583
"KS",2014,"M06",148874,0.00864005562730066
"KS",2014,"M07",150242,0.00867231609350942
"KS",2014,"M08",151610,0.00870457655971819
"KS",2014,"M09",152978,0.00873683702592695
"KS",2014,"M10",153581.8,0.00875332447043282
"KS",2014,"M11",154185.6,0.00876981191493869
"KS",2014,"M12",154789.4,0.00878629935944456
"KS",2015,"M01",153770.433333333,0.00870612380746083
"KS",2015,"M02",152751.466666667,0.00862594825547709
"KS",2015,"M03",151732.5,0.00854577270349336
"KS",2015,"M04",152784.9,0.00857228853871537
"KS",2015,"M05",153837.3,0.00859880437393738
"KS",2015,"M06",154889.7,0.00862532020915938
"KS",2015,"M07",155346.866666667,0.00863269166453301
"KS",2015,"M08",155804.033333333,0.00864006311990664
"KS",2015,"M09",156261.2,0.00864743457528027
"KS",2015,"M10",156490.6,0.00865619982754304
"KS",2015,"M11",156720,0.00866496507980581
"KS",2015,"M12",156949.4,0.00867373033206858
"KS",2016,"M01",156841.6,0.00865288151496666
"KS",2016,"M02",156733.8,0.00863203269786473
"KS",2016,"M03",156626,0.0086111838807628
"KS",2016,"M04",157809.233333333,0.00864679235765188
"KS",2016,"M05",158992.466666667,0.00868240083454097
"KS",2016,"M06",160175.7,0.00871800931143006
"KS",2016,"M07",160722.733333333,0.0087218861468759
"KS",2016,"M08",161269.766666667,0.00872576298232173
"KS",2016,"M09",161816.8,0.00872963981776756
"KS",2016,"M10",162273.1,0.00872420752928222
"KS",2016,"M11",162729.4,0.00871877524079687
"KS",2016,"M12",163185.7,0.00871334295231152
"KS",2017,"M01",163456.866666667,0.00869986777851674
"KS",2017,"M02",163728.033333333,0.00868639260472195
"KS",2017,"M03",163999.2,0.00867291743092717
"KS",2017,"M04",164079.2,0.00865352720346045
"KS",2017,"M05",164159.2,0.00863413697599374
"KS",2017,"M06",164239.2,0.00861474674852702
"KS",2017,"M07",164581.4,0.00859474893606913
"KS",2017,"M08",164923.6,0.00857475112361124
"KS",2017,"M09",165265.8,0.00855475331115336
"KS",2017,"M10",165919.133333333,0.0085401637124131
"KS",2017,"M11",166572.466666667,0.00852557411367285
"KS",2017,"M12",167225.8,0.00851098451493259
"KS",2018,"M01",168322.166666667,0.00850556272417006
"KS",2018,"M02",169418.533333333,0.00850014093340752
"KS",2018,"M03",170514.9,0.00849471914264498
"KS",2018,"M04",171228.966666667,0.00849536210815592
"KS",2018,"M05",171943.033333333,0.00849600507366686
"KS",2018,"M06",172657.1,0.0084966480391778
"KS",2018,"M07",173377.133333333,0.00850236978835763
"KS",2018,"M08",174097.166666667,0.00850809153753746
"KS",2018,"M09",174817.2,0.00851381328671729
"KS",2018,"M10",175045.733333333,0.00850866589965134
"KS",2018,"M11",175274.266666667,0.00850351851258539
"KS",2018,"M12",175502.8,0.00849837112551944
"KS",2019,"M01",174937.166666667,0.00844612594056363
"KS",2019,"M02",174371.533333333,0.00839388075560783
"KS",2019,"M03",173805.9,0.00834163557065203
"KS",2019,"M04",174758.4,0.00834992753591134
"KS",2019,"M05",175710.9,0.00835821950117064
"KS",2019,"M06",176663.4,0.00836651146642995
"KS",2019,"M07",177085.233333333,0.00834623183116212
"KS",2019,"M08",177507.066666667,0.00832595219589428
"KS",2019,"M09",177928.9,0.00830567256062644
"KS",2019,"M10",178376.8,0.00830025669261489
"KS",2019,"M11",178824.7,0.00829484082460333
"KS",2019,"M12",179272.6,0.00828942495659178
"KS",2020,"M01",179672.3,0.0083338451560664
"KS",2020,"M02",180072,0.00837826535554103
"KS",2020,"M03",180471.7,0.00842268555501566
"KS",2020,"M04",175825.4,0.00844123396192115
"KS",2020,"M05",171179.1,0.00845978236882664
"KS",2020,"M06",166532.8,0.00847833077573213
"KS",2020,"M07",171309.4,0.00847294494594373
"KS",2020,"M08",176086,0.00846755911615533
"KS",2020,"M09",180862.6,0.00846217328636694
"KS",2020,"M10",181580.166666667,0.00844709531103418
"KS",2020,"M11",182297.733333333,0.00843201733570142
"KS",2020,"M12",183015.3,0.00841693936036866
"KS",2021,"M01",183014.766666667,0.00834442915465574
"KS",2021,"M02",183014.233333333,0.00827191894894281
"KS",2021,"M03",183013.7,0.00819940874322988
"KS",2021,"M04",185485.366666667,0.00822525398291027
"KS",2021,"M05",187957.033333333,0.00825109922259066
"KS",2021,"M06",190428.7,0.00827694446227105
"KS",2021,"M07",191799.566666667,0.00827300880246399
"KS",2021,"M08",193170.433333333,0.00826907314265693
"KS",2021,"M09",194541.3,0.00826513748284987
"KS",2021,"M10",196141.966666667,0.00823819922504135
"KS",2021,"M11",197742.633333333,0.00821126096723284
"KS",2021,"M12",199343.3,0.00818432270942432
"KS",2022,"M01",201467.4,0.00822980869735411
"KS",2022,"M02",203591.5,0.0082752946852839
"KS",2022,"M03",205715.6,0.00832078067321369
"KS",2022,"M04",205781.166666667,0.00826722036791047
"KS",2022,"M05",205846.733333333,0.00821366006260726
"KS",2022,"M06",205912.3,0.00816009975730404
"KS",2022,"M07",207818.366666667,0.00818703537472836
"KS",2022,"M08",209724.433333333,0.00821397099215268
"KS",2022,"M09",211630.5,0.008240906609577
"KS",2022,"M10",212435.7,0.00822837980405372
"KS",2022,"M11",213240.9,0.00821585299853044
"KS",2022,"M12",214046.1,0.00820332619300717
"KY",2012,"M01",176070.5,0.0112182547565922
"KY",2012,"M02",176387.7,0.0111851989281592
"KY",2012,"M03",176704.9,0.0111521430997261
"KY",2012,"M04",177304.033333333,0.011157771754204
"KY",2012,"M05",177903.166666667,0.0111634004086819
"KY",2012,"M06",178502.3,0.0111690290631599
"KY",2012,"M07",178685.566666667,0.0111544640195767
"KY",2012,"M08",178868.833333333,0.0111398989759936
"KY",2012,"M09",179052.1,0.0111253339324105
"KY",2012,"M10",178806.566666667,0.0110874211707198
"KY",2012,"M11",178561.033333333,0.0110495084090291
"KY",2012,"M12",178315.5,0.0110115956473384
"KY",2013,"M01",180492.066666667,0.0110974595326076
"KY",2013,"M02",182668.633333333,0.0111833234178768
"KY",2013,"M03",184845.2,0.0112691873031461
"KY",2013,"M04",184367.133333333,0.0112241942628749
"KY",2013,"M05",183889.066666667,0.0111792012226038
"KY",2013,"M06",183411,0.0111342081823327
"KY",2013,"M07",183826.166666667,0.0111124529589538
"KY",2013,"M08",184241.333333333,0.011090697735575
"KY",2013,"M09",184656.5,0.0110689425121962
"KY",2013,"M10",184832.566666667,0.0110310948724438
"KY",2013,"M11",185008.633333333,0.0109932472326914
"KY",2013,"M12",185184.7,0.010955399592939
"KY",2014,"M01",185067.366666667,0.0109464852124597
"KY",2014,"M02",184950.033333333,0.0109375708319804
"KY",2014,"M03",184832.7,0.0109286564515012
"KY",2014,"M04",185885.666666667,0.0109225328859457
"KY",2014,"M05",186938.633333333,0.0109164093203902
"KY",2014,"M06",187991.6,0.0109102857548347
"KY",2014,"M07",188462.366666667,0.0108792514714124
"KY",2014,"M08",188933.133333333,0.0108482171879901
"KY",2014,"M09",189403.9,0.0108171829045677
"KY",2014,"M10",189504.933333333,0.0108008967788034
"KY",2014,"M11",189605.966666667,0.0107846106530391
"KY",2014,"M12",189707,0.0107683245272748
"KY",2015,"M01",189991.866666667,0.0107564424722971
"KY",2015,"M02",190276.733333333,0.0107445604173194
"KY",2015,"M03",190561.6,0.0107326783623418
"KY",2015,"M04",191634.566666667,0.0107521277534276
"KY",2015,"M05",192707.533333333,0.0107715771445134
"KY",2015,"M06",193780.5,0.0107910265355993
"KY",2015,"M07",193999.633333333,0.0107807238362734
"KY",2015,"M08",194218.766666667,0.0107704211369475
"KY",2015,"M09",194437.9,0.0107601184376217
"KY",2015,"M10",194582.666666667,0.010763250613349
"KY",2015,"M11",194727.433333333,0.0107663827890762
"KY",2015,"M12",194872.2,0.0107695149648035
"KY",2016,"M01",193942.7,0.0106998841464208
"KY",2016,"M02",193013.2,0.0106302533280381
"KY",2016,"M03",192083.7,0.0105606225096553
"KY",2016,"M04",193446.266666667,0.0105994735732405
"KY",2016,"M05",194808.833333333,0.0106383246368256
"KY",2016,"M06",196171.4,0.0106771757004107
"KY",2016,"M07",196942.466666667,0.0106873779012853
"KY",2016,"M08",197713.533333333,0.0106975801021599
"KY",2016,"M09",198484.6,0.0107077823030345
"KY",2016,"M10",198723.1,0.0106839686087105
"KY",2016,"M11",198961.6,0.0106601549143865
"KY",2016,"M12",199200.1,0.0106363412200625
"KY",2017,"M01",199168.8,0.0106007316593012
"KY",2017,"M02",199137.5,0.0105651220985399
"KY",2017,"M03",199106.2,0.0105295125377787
"KY",2017,"M04",199642.3,0.0105289967670055
"KY",2017,"M05",200178.4,0.0105284809962323
"KY",2017,"M06",200714.5,0.0105279652254591
"KY",2017,"M07",201285.166666667,0.0105114184984745
"KY",2017,"M08",201855.833333333,0.0104948717714898
"KY",2017,"M09",202426.5,0.0104783250445052
"KY",2017,"M10",203364.9,0.0104674866896003
"KY",2017,"M11",204303.3,0.0104566483346954
"KY",2017,"M12",205241.7,0.0104458099797904
"KY",2018,"M01",205961.366666667,0.0104079725285667
"KY",2018,"M02",206681.033333333,0.010370135077343
"KY",2018,"M03",207400.7,0.0103322976261193
"KY",2018,"M04",208429.1,0.0103409468795566
"KY",2018,"M05",209457.5,0.0103495961329938
"KY",2018,"M06",210485.9,0.0103582453864311
"KY",2018,"M07",210682.166666667,0.0103320296784059
"KY",2018,"M08",210878.433333333,0.0103058139703807
"KY",2018,"M09",211074.7,0.0102795982623556
"KY",2018,"M10",211741.533333333,0.0102923119233831
"KY",2018,"M11",212408.366666667,0.0103050255844106
"KY",2018,"M12",213075.2,0.0103177392454381
"KY",2019,"M01",213954.333333333,0.0103294610218165
"KY",2019,"M02",214833.466666667,0.0103411827981949
"KY",2019,"M03",215712.6,0.0103529045745733
"KY",2019,"M04",216905.166666667,0.0103636887124823
"KY",2019,"M05",218097.733333333,0.0103744728503912
"KY",2019,"M06",219290.3,0.0103852569883001
"KY",2019,"M07",220278.366666667,0.0103817644883562
"KY",2019,"M08",221266.433333333,0.0103782719884123
"KY",2019,"M09",222254.5,0.0103747794884684
"KY",2019,"M10",223328.3,0.0103917961421485
"KY",2019,"M11",224402.1,0.0104088127958286
"KY",2019,"M12",225475.9,0.0104258294495087
"KY",2020,"M01",224767.833333333,0.0104251903328961
"KY",2020,"M02",224059.766666667,0.0104245512162835
"KY",2020,"M03",223351.7,0.010423912099671
"KY",2020,"M04",216243.633333333,0.0103777404183408
"KY",2020,"M05",209135.566666667,0.0103315687370106
"KY",2020,"M06",202027.5,0.0102853970556805
"KY",2020,"M07",209408.833333333,0.0103530993249576
"KY",2020,"M08",216790.166666667,0.0104208015942347
"KY",2020,"M09",224171.5,0.0104885038635119
"KY",2020,"M10",224604.3,0.0104488164617056
"KY",2020,"M11",225037.1,0.0104091290598993
"KY",2020,"M12",225469.9,0.010369441658093
"KY",2021,"M01",227243.966666667,0.0103596224985194
"KY",2021,"M02",229018.033333333,0.0103498033389459
"KY",2021,"M03",230792.1,0.0103399841793723
"KY",2021,"M04",232232.5,0.0102997066041658
"KY",2021,"M05",233672.9,0.0102594290289593
"KY",2021,"M06",235113.3,0.0102191514537529
"KY",2021,"M07",236542.1,0.0102030870416255
"KY",2021,"M08",237970.9,0.0101870226294982
"KY",2021,"M09",239399.7,0.0101709582173709
"KY",2021,"M10",241732.633333333,0.0101527191024124
"KY",2021,"M11",244065.566666667,0.0101344799874538
"KY",2021,"M12",246398.5,0.0101162408724953
"KY",2022,"M01",247905.1,0.010127206789139
"KY",2022,"M02",249411.7,0.0101381727057827
"KY",2022,"M03",250918.3,0.0101491386224265
"KY",2022,"M04",253110.133333333,0.0101675001904737
"KY",2022,"M05",255301.966666667,0.0101858617585209
"KY",2022,"M06",257493.8,0.0102042233265681
"KY",2022,"M07",258973.266666667,0.0102027016705494
"KY",2022,"M08",260452.733333333,0.0102011800145306
"KY",2022,"M09",261932.2,0.0101996583585119
"KY",2022,"M10",263148.3,0.0101925670185779
"KY",2022,"M11",264364.4,0.0101854756786439
"KY",2022,"M12",265580.5,0.0101783843387099
"LA",2012,"M01",234740,0.0149560005005408
"LA",2012,"M02",235751.9,0.0149492808385137
"LA",2012,"M03",236763.8,0.0149425611764865
"LA",2012,"M04",237219.366666667,0.0149283782358582
"LA",2012,"M05",237674.933333333,0.0149141952952299
"LA",2012,"M06",238130.5,0.0149000123546015
"LA",2012,"M07",236887.6,0.0147881637124852
"LA",2012,"M08",235644.7,0.0146763150703688
"LA",2012,"M09",234401.8,0.0145644664282524
"LA",2012,"M10",233682.1,0.0144902395496002
"LA",2012,"M11",232962.4,0.014416012670948
"LA",2012,"M12",232242.7,0.0143417857922957
"LA",2013,"M01",232101.233333333,0.0142721664204517
"LA",2013,"M02",231959.766666667,0.0142025470486077
"LA",2013,"M03",231818.3,0.0141329276767636
"LA",2013,"M04",230823.966666667,0.0140525353185148
"LA",2013,"M05",229829.633333333,0.0139721429602659
"LA",2013,"M06",228835.3,0.0138917506020171
