"State","Year","Period","NDG_Consumption"
"NM",2022,"M03",20041.525
"NM",2022,"M04",20204.3666666667
"NM",2022,"M05",20367.2083333333
"NM",2022,"M06",20530.05
"NM",2022,"M07",20692.8916666667
"NM",2022,"M08",20855.7333333333
"NM",2022,"M09",21018.575
"NM",2022,"M10",21181.4166666667
"NM",2022,"M11",21344.2583333333
"NM",2022,"M12",21507.1
"NY",2012,"M01",154683.016666667
"NY",2012,"M02",155074.133333333
"NY",2012,"M03",155465.25
"NY",2012,"M04",155856.366666667
"NY",2012,"M05",156247.483333333
"NY",2012,"M06",156638.6
"NY",2012,"M07",157029.716666667
"NY",2012,"M08",157420.833333333
"NY",2012,"M09",157811.95
"NY",2012,"M10",158203.066666667
"NY",2012,"M11",158594.183333333
"NY",2012,"M12",158985.3
"NY",2013,"M01",159406.266666667
"NY",2013,"M02",159827.233333333
"NY",2013,"M03",160248.2
"NY",2013,"M04",160669.166666667
"NY",2013,"M05",161090.133333333
"NY",2013,"M06",161511.1
"NY",2013,"M07",161932.066666667
"NY",2013,"M08",162353.033333333
"NY",2013,"M09",162774
"NY",2013,"M10",163194.966666667
"NY",2013,"M11",163615.933333333
"NY",2013,"M12",164036.9
"NY",2014,"M01",164708.791666667
"NY",2014,"M02",165380.683333333
"NY",2014,"M03",166052.575
"NY",2014,"M04",166724.466666667
"NY",2014,"M05",167396.358333333
"NY",2014,"M06",168068.25
"NY",2014,"M07",168740.141666667
"NY",2014,"M08",169412.033333333
"NY",2014,"M09",170083.925
"NY",2014,"M10",170755.816666667
"NY",2014,"M11",171427.708333333
"NY",2014,"M12",172099.6
"NY",2015,"M01",172274.241666667
"NY",2015,"M02",172448.883333333
"NY",2015,"M03",172623.525
"NY",2015,"M04",172798.166666667
"NY",2015,"M05",172972.808333333
"NY",2015,"M06",173147.45
"NY",2015,"M07",173322.091666667
"NY",2015,"M08",173496.733333333
"NY",2015,"M09",173671.375
"NY",2015,"M10",173846.016666667
"NY",2015,"M11",174020.658333333
"NY",2015,"M12",174195.3
"NY",2016,"M01",174329.675
"NY",2016,"M02",174464.05
"NY",2016,"M03",174598.425
"NY",2016,"M04",174732.8
"NY",2016,"M05",174867.175
"NY",2016,"M06",175001.55
"NY",2016,"M07",175135.925
"NY",2016,"M08",175270.3
"NY",2016,"M09",175404.675
"NY",2016,"M10",175539.05
"NY",2016,"M11",175673.425
"NY",2016,"M12",175807.8
"NY",2017,"M01",176476.316666667
"NY",2017,"M02",177144.833333333
"NY",2017,"M03",177813.35
"NY",2017,"M04",178481.866666667
"NY",2017,"M05",179150.383333333
"NY",2017,"M06",179818.9
"NY",2017,"M07",180487.416666667
"NY",2017,"M08",181155.933333333
"NY",2017,"M09",181824.45
"NY",2017,"M10",182492.966666667
"NY",2017,"M11",183161.483333333
"NY",2017,"M12",183830
"NY",2018,"M01",184532.5
"NY",2018,"M02",185235
"NY",2018,"M03",185937.5
"NY",2018,"M04",186640
"NY",2018,"M05",187342.5
"NY",2018,"M06",188045
"NY",2018,"M07",188747.5
"NY",2018,"M08",189450
"NY",2018,"M09",190152.5
"NY",2018,"M10",190855
"NY",2018,"M11",191557.5
"NY",2018,"M12",192260
"NY",2019,"M01",192945.758333333
"NY",2019,"M02",193631.516666667
"NY",2019,"M03",194317.275
"NY",2019,"M04",195003.033333333
"NY",2019,"M05",195688.791666667
"NY",2019,"M06",196374.55
"NY",2019,"M07",197060.308333333
"NY",2019,"M08",197746.066666667
"NY",2019,"M09",198431.825
"NY",2019,"M10",199117.583333333
"NY",2019,"M11",199803.341666667
"NY",2019,"M12",200489.1
"NY",2020,"M01",200456.216666667
"NY",2020,"M02",200423.333333333
"NY",2020,"M03",200390.45
"NY",2020,"M04",200357.566666667
"NY",2020,"M05",200324.683333333
"NY",2020,"M06",200291.8
"NY",2020,"M07",200258.916666667
"NY",2020,"M08",200226.033333333
"NY",2020,"M09",200193.15
"NY",2020,"M10",200160.266666667
"NY",2020,"M11",200127.383333333
"NY",2020,"M12",200094.5
"NY",2021,"M01",201582.041666667
"NY",2021,"M02",203069.583333333
"NY",2021,"M03",204557.125
"NY",2021,"M04",206044.666666667
"NY",2021,"M05",207532.208333333
"NY",2021,"M06",209019.75
"NY",2021,"M07",210507.291666667
"NY",2021,"M08",211994.833333333
"NY",2021,"M09",213482.375
"NY",2021,"M10",214969.916666667
"NY",2021,"M11",216457.458333333
"NY",2021,"M12",217945
"NY",2022,"M01",219532.591666667
"NY",2022,"M02",221120.183333333
"NY",2022,"M03",222707.775
"NY",2022,"M04",224295.366666667
"NY",2022,"M05",225882.958333333
"NY",2022,"M06",227470.55
"NY",2022,"M07",229058.141666667
"NY",2022,"M08",230645.733333333
"NY",2022,"M09",232233.325
"NY",2022,"M10",233820.916666667
"NY",2022,"M11",235408.508333333
"NY",2022,"M12",236996.1
"NC",2012,"M01",72360.25
"NC",2012,"M02",72631.5
"NC",2012,"M03",72902.75
"NC",2012,"M04",73174
"NC",2012,"M05",73445.25
"NC",2012,"M06",73716.5
"NC",2012,"M07",73987.75
"NC",2012,"M08",74259
"NC",2012,"M09",74530.25
"NC",2012,"M10",74801.5
"NC",2012,"M11",75072.75
"NC",2012,"M12",75344
"NC",2013,"M01",75560.7416666667
"NC",2013,"M02",75777.4833333333
"NC",2013,"M03",75994.225
"NC",2013,"M04",76210.9666666667
"NC",2013,"M05",76427.7083333333
"NC",2013,"M06",76644.45
"NC",2013,"M07",76861.1916666667
"NC",2013,"M08",77077.9333333333
"NC",2013,"M09",77294.675
"NC",2013,"M10",77511.4166666667
"NC",2013,"M11",77728.1583333333
"NC",2013,"M12",77944.9
"NC",2014,"M01",78170.95
"NC",2014,"M02",78397
"NC",2014,"M03",78623.05
"NC",2014,"M04",78849.1
"NC",2014,"M05",79075.15
"NC",2014,"M06",79301.2
"NC",2014,"M07",79527.25
"NC",2014,"M08",79753.3
"NC",2014,"M09",79979.35
"NC",2014,"M10",80205.4
"NC",2014,"M11",80431.45
"NC",2014,"M12",80657.5
"NC",2015,"M01",80620.425
"NC",2015,"M02",80583.35
"NC",2015,"M03",80546.275
"NC",2015,"M04",80509.2
"NC",2015,"M05",80472.125
"NC",2015,"M06",80435.05
"NC",2015,"M07",80397.975
"NC",2015,"M08",80360.9
"NC",2015,"M09",80323.825
"NC",2015,"M10",80286.75
"NC",2015,"M11",80249.675
"NC",2015,"M12",80212.6
"NC",2016,"M01",80333.7083333333
"NC",2016,"M02",80454.8166666667
"NC",2016,"M03",80575.925
"NC",2016,"M04",80697.0333333333
"NC",2016,"M05",80818.1416666667
"NC",2016,"M06",80939.25
"NC",2016,"M07",81060.3583333333
"NC",2016,"M08",81181.4666666667
"NC",2016,"M09",81302.575
"NC",2016,"M10",81423.6833333333
"NC",2016,"M11",81544.7916666667
"NC",2016,"M12",81665.9
"NC",2017,"M01",81959.2
"NC",2017,"M02",82252.5
"NC",2017,"M03",82545.8
"NC",2017,"M04",82839.1
"NC",2017,"M05",83132.4
"NC",2017,"M06",83425.7
"NC",2017,"M07",83719
"NC",2017,"M08",84012.3
"NC",2017,"M09",84305.6
"NC",2017,"M10",84598.9
"NC",2017,"M11",84892.2
"NC",2017,"M12",85185.5
"NC",2018,"M01",85556.8166666667
"NC",2018,"M02",85928.1333333333
"NC",2018,"M03",86299.45
"NC",2018,"M04",86670.7666666667
"NC",2018,"M05",87042.0833333333
"NC",2018,"M06",87413.4
"NC",2018,"M07",87784.7166666667
"NC",2018,"M08",88156.0333333333
"NC",2018,"M09",88527.35
"NC",2018,"M10",88898.6666666667
"NC",2018,"M11",89269.9833333333
"NC",2018,"M12",89641.3
"NC",2019,"M01",89949.1333333333
"NC",2019,"M02",90256.9666666667
"NC",2019,"M03",90564.8
"NC",2019,"M04",90872.6333333333
"NC",2019,"M05",91180.4666666667
"NC",2019,"M06",91488.3
"NC",2019,"M07",91796.1333333333
"NC",2019,"M08",92103.9666666667
"NC",2019,"M09",92411.8
"NC",2019,"M10",92719.6333333333
"NC",2019,"M11",93027.4666666667
"NC",2019,"M12",93335.3
"NC",2020,"M01",93755.4
"NC",2020,"M02",94175.5
"NC",2020,"M03",94595.6
"NC",2020,"M04",95015.7
"NC",2020,"M05",95435.8
"NC",2020,"M06",95855.9
"NC",2020,"M07",96276
"NC",2020,"M08",96696.1
"NC",2020,"M09",97116.2
"NC",2020,"M10",97536.3
"NC",2020,"M11",97956.4
"NC",2020,"M12",98376.5
"NC",2021,"M01",99454.2583333333
"NC",2021,"M02",100532.016666667
"NC",2021,"M03",101609.775
"NC",2021,"M04",102687.533333333
"NC",2021,"M05",103765.291666667
"NC",2021,"M06",104843.05
"NC",2021,"M07",105920.808333333
"NC",2021,"M08",106998.566666667
"NC",2021,"M09",108076.325
"NC",2021,"M10",109154.083333333
"NC",2021,"M11",110231.841666667
"NC",2021,"M12",111309.6
"NC",2022,"M01",112312.475
"NC",2022,"M02",113315.35
"NC",2022,"M03",114318.225
"NC",2022,"M04",115321.1
"NC",2022,"M05",116323.975
"NC",2022,"M06",117326.85
"NC",2022,"M07",118329.725
"NC",2022,"M08",119332.6
"NC",2022,"M09",120335.475
"NC",2022,"M10",121338.35
"NC",2022,"M11",122341.225
"NC",2022,"M12",123344.1
"ND",2012,"M01",6017.74166666667
"ND",2012,"M02",6068.98333333333
"ND",2012,"M03",6120.225
"ND",2012,"M04",6171.46666666667
"ND",2012,"M05",6222.70833333333
"ND",2012,"M06",6273.95
"ND",2012,"M07",6325.19166666667
"ND",2012,"M08",6376.43333333333
"ND",2012,"M09",6427.675
"ND",2012,"M10",6478.91666666667
"ND",2012,"M11",6530.15833333333
"ND",2012,"M12",6581.4
"ND",2013,"M01",6615.36666666667
"ND",2013,"M02",6649.33333333333
"ND",2013,"M03",6683.3
"ND",2013,"M04",6717.26666666667
"ND",2013,"M05",6751.23333333333
"ND",2013,"M06",6785.2
"ND",2013,"M07",6819.16666666667
"ND",2013,"M08",6853.13333333333
"ND",2013,"M09",6887.1
"ND",2013,"M10",6921.06666666667
"ND",2013,"M11",6955.03333333333
"ND",2013,"M12",6989
"ND",2014,"M01",7009.80833333333
"ND",2014,"M02",7030.61666666667
"ND",2014,"M03",7051.425
"ND",2014,"M04",7072.23333333333
"ND",2014,"M05",7093.04166666667
"ND",2014,"M06",7113.85
"ND",2014,"M07",7134.65833333333
"ND",2014,"M08",7155.46666666667
"ND",2014,"M09",7176.275
"ND",2014,"M10",7197.08333333333
"ND",2014,"M11",7217.89166666667
"ND",2014,"M12",7238.7
"ND",2015,"M01",7218.11666666667
"ND",2015,"M02",7197.53333333333
"ND",2015,"M03",7176.95
"ND",2015,"M04",7156.36666666667
"ND",2015,"M05",7135.78333333333
"ND",2015,"M06",7115.2
"ND",2015,"M07",7094.61666666667
"ND",2015,"M08",7074.03333333333
"ND",2015,"M09",7053.45
"ND",2015,"M10",7032.86666666667
"ND",2015,"M11",7012.28333333333
"ND",2015,"M12",6991.7
"ND",2016,"M01",6964.125
"ND",2016,"M02",6936.55
"ND",2016,"M03",6908.975
"ND",2016,"M04",6881.4
"ND",2016,"M05",6853.825
"ND",2016,"M06",6826.25
"ND",2016,"M07",6798.675
"ND",2016,"M08",6771.1
"ND",2016,"M09",6743.525
"ND",2016,"M10",6715.95
"ND",2016,"M11",6688.375
"ND",2016,"M12",6660.8
"ND",2017,"M01",6655.09166666667
"ND",2017,"M02",6649.38333333333
"ND",2017,"M03",6643.675
"ND",2017,"M04",6637.96666666667
"ND",2017,"M05",6632.25833333333
"ND",2017,"M06",6626.55
"ND",2017,"M07",6620.84166666667
"ND",2017,"M08",6615.13333333333
"ND",2017,"M09",6609.425
"ND",2017,"M10",6603.71666666667
"ND",2017,"M11",6598.00833333333
"ND",2017,"M12",6592.3
"ND",2018,"M01",6606.08333333333
"ND",2018,"M02",6619.86666666667
"ND",2018,"M03",6633.65
"ND",2018,"M04",6647.43333333333
"ND",2018,"M05",6661.21666666667
"ND",2018,"M06",6675
"ND",2018,"M07",6688.78333333333
"ND",2018,"M08",6702.56666666667
"ND",2018,"M09",6716.35
"ND",2018,"M10",6730.13333333333
"ND",2018,"M11",6743.91666666667
"ND",2018,"M12",6757.7
"ND",2019,"M01",6760.25
"ND",2019,"M02",6762.8
"ND",2019,"M03",6765.35
"ND",2019,"M04",6767.9
"ND",2019,"M05",6770.45
"ND",2019,"M06",6773
"ND",2019,"M07",6775.55
"ND",2019,"M08",6778.1
"ND",2019,"M09",6780.65
"ND",2019,"M10",6783.2
"ND",2019,"M11",6785.75
"ND",2019,"M12",6788.3
"ND",2020,"M01",6797.18333333333
"ND",2020,"M02",6806.06666666667
"ND",2020,"M03",6814.95
"ND",2020,"M04",6823.83333333333
"ND",2020,"M05",6832.71666666667
"ND",2020,"M06",6841.6
"ND",2020,"M07",6850.48333333333
"ND",2020,"M08",6859.36666666667
"ND",2020,"M09",6868.25
"ND",2020,"M10",6877.13333333333
"ND",2020,"M11",6886.01666666667
"ND",2020,"M12",6894.9
"ND",2021,"M01",6958.01666666667
"ND",2021,"M02",7021.13333333333
"ND",2021,"M03",7084.25
"ND",2021,"M04",7147.36666666667
"ND",2021,"M05",7210.48333333333
"ND",2021,"M06",7273.6
"ND",2021,"M07",7336.71666666667
"ND",2021,"M08",7399.83333333333
"ND",2021,"M09",7462.95
"ND",2021,"M10",7526.06666666667
"ND",2021,"M11",7589.18333333333
"ND",2021,"M12",7652.3
"ND",2022,"M01",7699.41666666667
"ND",2022,"M02",7746.53333333333
"ND",2022,"M03",7793.65
"ND",2022,"M04",7840.76666666667
"ND",2022,"M05",7887.88333333333
"ND",2022,"M06",7935
"ND",2022,"M07",7982.11666666667
"ND",2022,"M08",8029.23333333333
"ND",2022,"M09",8076.35
"ND",2022,"M10",8123.46666666667
"ND",2022,"M11",8170.58333333333
"ND",2022,"M12",8217.7
"OH",2012,"M01",87189.0583333333
"OH",2012,"M02",87452.6166666667
"OH",2012,"M03",87716.175
"OH",2012,"M04",87979.7333333333
"OH",2012,"M05",88243.2916666667
"OH",2012,"M06",88506.85
"OH",2012,"M07",88770.4083333333
"OH",2012,"M08",89033.9666666667
"OH",2012,"M09",89297.525
"OH",2012,"M10",89561.0833333333
"OH",2012,"M11",89824.6416666667
"OH",2012,"M12",90088.2
"OH",2013,"M01",90265.6166666667
"OH",2013,"M02",90443.0333333333
"OH",2013,"M03",90620.45
"OH",2013,"M04",90797.8666666667
"OH",2013,"M05",90975.2833333333
"OH",2013,"M06",91152.7
"OH",2013,"M07",91330.1166666667
"OH",2013,"M08",91507.5333333333
"OH",2013,"M09",91684.95
"OH",2013,"M10",91862.3666666667
"OH",2013,"M11",92039.7833333333
"OH",2013,"M12",92217.2
"OH",2014,"M01",92430.775
"OH",2014,"M02",92644.35
"OH",2014,"M03",92857.925
"OH",2014,"M04",93071.5
"OH",2014,"M05",93285.075
"OH",2014,"M06",93498.65
"OH",2014,"M07",93712.225
"OH",2014,"M08",93925.8
"OH",2014,"M09",94139.375
"OH",2014,"M10",94352.95
"OH",2014,"M11",94566.525
"OH",2014,"M12",94780.1
"OH",2015,"M01",94775.3166666667
"OH",2015,"M02",94770.5333333333
"OH",2015,"M03",94765.75
"OH",2015,"M04",94760.9666666667
"OH",2015,"M05",94756.1833333333
"OH",2015,"M06",94751.4
"OH",2015,"M07",94746.6166666667
"OH",2015,"M08",94741.8333333333
"OH",2015,"M09",94737.05
"OH",2015,"M10",94732.2666666667
"OH",2015,"M11",94727.4833333333
"OH",2015,"M12",94722.7
"OH",2016,"M01",94806.675
"OH",2016,"M02",94890.65
"OH",2016,"M03",94974.625
"OH",2016,"M04",95058.6
"OH",2016,"M05",95142.575
"OH",2016,"M06",95226.55
"OH",2016,"M07",95310.525
"OH",2016,"M08",95394.5
"OH",2016,"M09",95478.475
"OH",2016,"M10",95562.45
"OH",2016,"M11",95646.425
"OH",2016,"M12",95730.4
"OH",2017,"M01",96108.4833333333
"OH",2017,"M02",96486.5666666667
"OH",2017,"M03",96864.65
"OH",2017,"M04",97242.7333333333
"OH",2017,"M05",97620.8166666667
"OH",2017,"M06",97998.9
"OH",2017,"M07",98376.9833333333
"OH",2017,"M08",98755.0666666667
"OH",2017,"M09",99133.15
"OH",2017,"M10",99511.2333333333
"OH",2017,"M11",99889.3166666667
"OH",2017,"M12",100267.4
"OH",2018,"M01",100479.916666667
"OH",2018,"M02",100692.433333333
"OH",2018,"M03",100904.95
"OH",2018,"M04",101117.466666667
"OH",2018,"M05",101329.983333333
"OH",2018,"M06",101542.5
"OH",2018,"M07",101755.016666667
"OH",2018,"M08",101967.533333333
"OH",2018,"M09",102180.05
"OH",2018,"M10",102392.566666667
"OH",2018,"M11",102605.083333333
"OH",2018,"M12",102817.6
"OH",2019,"M01",102953.358333333
"OH",2019,"M02",103089.116666667
"OH",2019,"M03",103224.875
"OH",2019,"M04",103360.633333333
"OH",2019,"M05",103496.391666667
"OH",2019,"M06",103632.15
"OH",2019,"M07",103767.908333333
"OH",2019,"M08",103903.666666667
"OH",2019,"M09",104039.425
"OH",2019,"M10",104175.183333333
"OH",2019,"M11",104310.941666667
"OH",2019,"M12",104446.7
"OH",2020,"M01",104687.975
"OH",2020,"M02",104929.25
"OH",2020,"M03",105170.525
"OH",2020,"M04",105411.8
"OH",2020,"M05",105653.075
"OH",2020,"M06",105894.35
"OH",2020,"M07",106135.625
"OH",2020,"M08",106376.9
"OH",2020,"M09",106618.175
"OH",2020,"M10",106859.45
"OH",2020,"M11",107100.725
"OH",2020,"M12",107342
"OH",2021,"M01",108322.408333333
"OH",2021,"M02",109302.816666667
"OH",2021,"M03",110283.225
"OH",2021,"M04",111263.633333333
"OH",2021,"M05",112244.041666667
"OH",2021,"M06",113224.45
"OH",2021,"M07",114204.858333333
"OH",2021,"M08",115185.266666667
"OH",2021,"M09",116165.675
"OH",2021,"M10",117146.083333333
"OH",2021,"M11",118126.491666667
"OH",2021,"M12",119106.9
"OH",2022,"M01",120171.35
"OH",2022,"M02",121235.8
"OH",2022,"M03",122300.25
"OH",2022,"M04",123364.7
"OH",2022,"M05",124429.15
"OH",2022,"M06",125493.6
"OH",2022,"M07",126558.05
"OH",2022,"M08",127622.5
"OH",2022,"M09",128686.95
"OH",2022,"M10",129751.4
"OH",2022,"M11",130815.85
"OH",2022,"M12",131880.3
"OK",2012,"M01",27669.9916666667
"OK",2012,"M02",27749.8833333333
"OK",2012,"M03",27829.775
"OK",2012,"M04",27909.6666666667
"OK",2012,"M05",27989.5583333333
"OK",2012,"M06",28069.45
"OK",2012,"M07",28149.3416666667
"OK",2012,"M08",28229.2333333333
"OK",2012,"M09",28309.125
"OK",2012,"M10",28389.0166666667
"OK",2012,"M11",28468.9083333333
"OK",2012,"M12",28548.8
"OK",2013,"M01",28598.2833333333
"OK",2013,"M02",28647.7666666667
"OK",2013,"M03",28697.25
"OK",2013,"M04",28746.7333333333
"OK",2013,"M05",28796.2166666667
"OK",2013,"M06",28845.7
"OK",2013,"M07",28895.1833333333
"OK",2013,"M08",28944.6666666667
"OK",2013,"M09",28994.15
"OK",2013,"M10",29043.6333333333
"OK",2013,"M11",29093.1166666667
"OK",2013,"M12",29142.6
"OK",2014,"M01",29207.3666666667
"OK",2014,"M02",29272.1333333333
"OK",2014,"M03",29336.9
"OK",2014,"M04",29401.6666666667
"OK",2014,"M05",29466.4333333333
"OK",2014,"M06",29531.2
"OK",2014,"M07",29595.9666666667
"OK",2014,"M08",29660.7333333333
"OK",2014,"M09",29725.5
"OK",2014,"M10",29790.2666666667
"OK",2014,"M11",29855.0333333333
"OK",2014,"M12",29919.8
"OK",2015,"M01",29861.1916666667
"OK",2015,"M02",29802.5833333333
"OK",2015,"M03",29743.975
"OK",2015,"M04",29685.3666666667
"OK",2015,"M05",29626.7583333333
"OK",2015,"M06",29568.15
"OK",2015,"M07",29509.5416666667
"OK",2015,"M08",29450.9333333333
"OK",2015,"M09",29392.325
"OK",2015,"M10",29333.7166666667
"OK",2015,"M11",29275.1083333333
"OK",2015,"M12",29216.5
"OK",2016,"M01",29212.375
"OK",2016,"M02",29208.25
"OK",2016,"M03",29204.125
"OK",2016,"M04",29200
"OK",2016,"M05",29195.875
"OK",2016,"M06",29191.75
"OK",2016,"M07",29187.625
"OK",2016,"M08",29183.5
"OK",2016,"M09",29179.375
"OK",2016,"M10",29175.25
"OK",2016,"M11",29171.125
"OK",2016,"M12",29167
"OK",2017,"M01",29230.2666666667
"OK",2017,"M02",29293.5333333333
"OK",2017,"M03",29356.8
"OK",2017,"M04",29420.0666666667
"OK",2017,"M05",29483.3333333333
"OK",2017,"M06",29546.6
"OK",2017,"M07",29609.8666666667
"OK",2017,"M08",29673.1333333333
"OK",2017,"M09",29736.4
"OK",2017,"M10",29799.6666666667
"OK",2017,"M11",29862.9333333333
"OK",2017,"M12",29926.2
"OK",2018,"M01",30054.225
"OK",2018,"M02",30182.25
"OK",2018,"M03",30310.275
"OK",2018,"M04",30438.3
"OK",2018,"M05",30566.325
"OK",2018,"M06",30694.35
"OK",2018,"M07",30822.375
"OK",2018,"M08",30950.4
"OK",2018,"M09",31078.425
"OK",2018,"M10",31206.45
"OK",2018,"M11",31334.475
"OK",2018,"M12",31462.5
"OK",2019,"M01",31482.7333333333
"OK",2019,"M02",31502.9666666667
"OK",2019,"M03",31523.2
"OK",2019,"M04",31543.4333333333
"OK",2019,"M05",31563.6666666667
"OK",2019,"M06",31583.9
"OK",2019,"M07",31604.1333333333
"OK",2019,"M08",31624.3666666667
"OK",2019,"M09",31644.6
"OK",2019,"M10",31664.8333333333
"OK",2019,"M11",31685.0666666667
"OK",2019,"M12",31705.3
"OK",2020,"M01",31761.6833333333
"OK",2020,"M02",31818.0666666667
"OK",2020,"M03",31874.45
"OK",2020,"M04",31930.8333333333
"OK",2020,"M05",31987.2166666667
"OK",2020,"M06",32043.6
"OK",2020,"M07",32099.9833333333
"OK",2020,"M08",32156.3666666667
"OK",2020,"M09",32212.75
"OK",2020,"M10",32269.1333333333
"OK",2020,"M11",32325.5166666667
"OK",2020,"M12",32381.9
"OK",2021,"M01",32734.1166666667
"OK",2021,"M02",33086.3333333333
"OK",2021,"M03",33438.55
"OK",2021,"M04",33790.7666666667
"OK",2021,"M05",34142.9833333333
"OK",2021,"M06",34495.2
"OK",2021,"M07",34847.4166666667
"OK",2021,"M08",35199.6333333333
"OK",2021,"M09",35551.85
"OK",2021,"M10",35904.0666666667
"OK",2021,"M11",36256.2833333333
"OK",2021,"M12",36608.5
"OK",2022,"M01",36948.3583333333
"OK",2022,"M02",37288.2166666667
"OK",2022,"M03",37628.075
"OK",2022,"M04",37967.9333333333
"OK",2022,"M05",38307.7916666667
"OK",2022,"M06",38647.65
"OK",2022,"M07",38987.5083333333
"OK",2022,"M08",39327.3666666667
"OK",2022,"M09",39667.225
"OK",2022,"M10",40007.0833333333
"OK",2022,"M11",40346.9416666667
"OK",2022,"M12",40686.8
"OR",2012,"M01",28952.8916666667
"OR",2012,"M02",29014.7833333333
"OR",2012,"M03",29076.675
"OR",2012,"M04",29138.5666666667
"OR",2012,"M05",29200.4583333333
"OR",2012,"M06",29262.35
"OR",2012,"M07",29324.2416666667
"OR",2012,"M08",29386.1333333333
"OR",2012,"M09",29448.025
"OR",2012,"M10",29509.9166666667
"OR",2012,"M11",29571.8083333333
"OR",2012,"M12",29633.7
"OR",2013,"M01",29704.8083333333
"OR",2013,"M02",29775.9166666667
"OR",2013,"M03",29847.025
"OR",2013,"M04",29918.1333333333
"OR",2013,"M05",29989.2416666667
"OR",2013,"M06",30060.35
"OR",2013,"M07",30131.4583333333
"OR",2013,"M08",30202.5666666667
"OR",2013,"M09",30273.675
"OR",2013,"M10",30344.7833333333
"OR",2013,"M11",30415.8916666667
"OR",2013,"M12",30487
"OR",2014,"M01",30584.15
"OR",2014,"M02",30681.3
"OR",2014,"M03",30778.45
"OR",2014,"M04",30875.6
"OR",2014,"M05",30972.75
"OR",2014,"M06",31069.9
"OR",2014,"M07",31167.05
"OR",2014,"M08",31264.2
"OR",2014,"M09",31361.35
"OR",2014,"M10",31458.5
"OR",2014,"M11",31555.65
"OR",2014,"M12",31652.8
"OR",2015,"M01",31672.4333333333
"OR",2015,"M02",31692.0666666667
"OR",2015,"M03",31711.7
"OR",2015,"M04",31731.3333333333
"OR",2015,"M05",31750.9666666667
"OR",2015,"M06",31770.6
"OR",2015,"M07",31790.2333333333
"OR",2015,"M08",31809.8666666667
"OR",2015,"M09",31829.5
"OR",2015,"M10",31849.1333333333
"OR",2015,"M11",31868.7666666667
"OR",2015,"M12",31888.4
"OR",2016,"M01",31906.8833333333
"OR",2016,"M02",31925.3666666667
"OR",2016,"M03",31943.85
"OR",2016,"M04",31962.3333333333
"OR",2016,"M05",31980.8166666667
"OR",2016,"M06",31999.3
"OR",2016,"M07",32017.7833333333
"OR",2016,"M08",32036.2666666667
"OR",2016,"M09",32054.75
"OR",2016,"M10",32073.2333333333
"OR",2016,"M11",32091.7166666667
"OR",2016,"M12",32110.2
"OR",2017,"M01",32260.3916666667
"OR",2017,"M02",32410.5833333333
"OR",2017,"M03",32560.775
"OR",2017,"M04",32710.9666666667
"OR",2017,"M05",32861.1583333333
"OR",2017,"M06",33011.35
"OR",2017,"M07",33161.5416666667
"OR",2017,"M08",33311.7333333333
"OR",2017,"M09",33461.925
"OR",2017,"M10",33612.1166666667
"OR",2017,"M11",33762.3083333333
"OR",2017,"M12",33912.5
"OR",2018,"M01",34083.4833333333
"OR",2018,"M02",34254.4666666667
"OR",2018,"M03",34425.45
"OR",2018,"M04",34596.4333333333
"OR",2018,"M05",34767.4166666667
"OR",2018,"M06",34938.4
"OR",2018,"M07",35109.3833333333
"OR",2018,"M08",35280.3666666667
"OR",2018,"M09",35451.35
"OR",2018,"M10",35622.3333333333
"OR",2018,"M11",35793.3166666667
"OR",2018,"M12",35964.3
"OR",2019,"M01",36054.9333333333
"OR",2019,"M02",36145.5666666667
"OR",2019,"M03",36236.2
"OR",2019,"M04",36326.8333333333
"OR",2019,"M05",36417.4666666667
"OR",2019,"M06",36508.1
"OR",2019,"M07",36598.7333333333
"OR",2019,"M08",36689.3666666667
"OR",2019,"M09",36780
"OR",2019,"M10",36870.6333333333
"OR",2019,"M11",36961.2666666667
"OR",2019,"M12",37051.9
"OR",2020,"M01",37191.575
"OR",2020,"M02",37331.25
"OR",2020,"M03",37470.925
"OR",2020,"M04",37610.6
"OR",2020,"M05",37750.275
