"State","Year","Period","TG_Consumption"
"NM",2021,"M01",25954.6
"NM",2021,"M02",26348.5
"NM",2021,"M03",26742.4
"NM",2021,"M04",27136.3
"NM",2021,"M05",27530.2
"NM",2021,"M06",27924.1
"NM",2021,"M07",28318
"NM",2021,"M08",28711.9
"NM",2021,"M09",29105.8
"NM",2021,"M10",29499.7
"NM",2021,"M11",29893.6
"NM",2021,"M12",30287.5
"NM",2022,"M01",30483.5916666667
"NM",2022,"M02",30679.6833333333
"NM",2022,"M03",30875.775
"NM",2022,"M04",31071.8666666667
"NM",2022,"M05",31267.9583333333
"NM",2022,"M06",31464.05
"NM",2022,"M07",31660.1416666667
"NM",2022,"M08",31856.2333333333
"NM",2022,"M09",32052.325
"NM",2022,"M10",32248.4166666667
"NM",2022,"M11",32444.5083333333
"NM",2022,"M12",32640.6
"NY",2012,"M01",219393.575
"NY",2012,"M02",219944.35
"NY",2012,"M03",220495.125
"NY",2012,"M04",221045.9
"NY",2012,"M05",221596.675
"NY",2012,"M06",222147.45
"NY",2012,"M07",222698.225
"NY",2012,"M08",223249
"NY",2012,"M09",223799.775
"NY",2012,"M10",224350.55
"NY",2012,"M11",224901.325
"NY",2012,"M12",225452.1
"NY",2013,"M01",226093.425
"NY",2013,"M02",226734.75
"NY",2013,"M03",227376.075
"NY",2013,"M04",228017.4
"NY",2013,"M05",228658.725
"NY",2013,"M06",229300.05
"NY",2013,"M07",229941.375
"NY",2013,"M08",230582.7
"NY",2013,"M09",231224.025
"NY",2013,"M10",231865.35
"NY",2013,"M11",232506.675
"NY",2013,"M12",233148
"NY",2014,"M01",234057.183333333
"NY",2014,"M02",234966.366666667
"NY",2014,"M03",235875.55
"NY",2014,"M04",236784.733333333
"NY",2014,"M05",237693.916666667
"NY",2014,"M06",238603.1
"NY",2014,"M07",239512.283333333
"NY",2014,"M08",240421.466666667
"NY",2014,"M09",241330.65
"NY",2014,"M10",242239.833333333
"NY",2014,"M11",243149.016666667
"NY",2014,"M12",244058.2
"NY",2015,"M01",244341.583333333
"NY",2015,"M02",244624.966666667
"NY",2015,"M03",244908.35
"NY",2015,"M04",245191.733333333
"NY",2015,"M05",245475.116666667
"NY",2015,"M06",245758.5
"NY",2015,"M07",246041.883333333
"NY",2015,"M08",246325.266666667
"NY",2015,"M09",246608.65
"NY",2015,"M10",246892.033333333
"NY",2015,"M11",247175.416666667
"NY",2015,"M12",247458.8
"NY",2016,"M01",247677.116666667
"NY",2016,"M02",247895.433333333
"NY",2016,"M03",248113.75
"NY",2016,"M04",248332.066666667
"NY",2016,"M05",248550.383333333
"NY",2016,"M06",248768.7
"NY",2016,"M07",248987.016666667
"NY",2016,"M08",249205.333333333
"NY",2016,"M09",249423.65
"NY",2016,"M10",249641.966666667
"NY",2016,"M11",249860.283333333
"NY",2016,"M12",250078.6
"NY",2017,"M01",250943.533333333
"NY",2017,"M02",251808.466666667
"NY",2017,"M03",252673.4
"NY",2017,"M04",253538.333333333
"NY",2017,"M05",254403.266666667
"NY",2017,"M06",255268.2
"NY",2017,"M07",256133.133333333
"NY",2017,"M08",256998.066666667
"NY",2017,"M09",257863
"NY",2017,"M10",258727.933333333
"NY",2017,"M11",259592.866666667
"NY",2017,"M12",260457.8
"NY",2018,"M01",261455.908333333
"NY",2018,"M02",262454.016666667
"NY",2018,"M03",263452.125
"NY",2018,"M04",264450.233333333
"NY",2018,"M05",265448.341666667
"NY",2018,"M06",266446.45
"NY",2018,"M07",267444.558333333
"NY",2018,"M08",268442.666666667
"NY",2018,"M09",269440.775
"NY",2018,"M10",270438.883333333
"NY",2018,"M11",271436.991666667
"NY",2018,"M12",272435.1
"NY",2019,"M01",273283.525
"NY",2019,"M02",274131.95
"NY",2019,"M03",274980.375
"NY",2019,"M04",275828.8
"NY",2019,"M05",276677.225
"NY",2019,"M06",277525.65
"NY",2019,"M07",278374.075
"NY",2019,"M08",279222.5
"NY",2019,"M09",280070.925
"NY",2019,"M10",280919.35
"NY",2019,"M11",281767.775
"NY",2019,"M12",282616.2
"NY",2020,"M01",282721.141666667
"NY",2020,"M02",282826.083333333
"NY",2020,"M03",282931.025
"NY",2020,"M04",283035.966666667
"NY",2020,"M05",283140.908333333
"NY",2020,"M06",283245.85
"NY",2020,"M07",283350.791666667
"NY",2020,"M08",283455.733333333
"NY",2020,"M09",283560.675
"NY",2020,"M10",283665.616666667
"NY",2020,"M11",283770.558333333
"NY",2020,"M12",283875.5
"NY",2021,"M01",286758.125
"NY",2021,"M02",289640.75
"NY",2021,"M03",292523.375
"NY",2021,"M04",295406
"NY",2021,"M05",298288.625
"NY",2021,"M06",301171.25
"NY",2021,"M07",304053.875
"NY",2021,"M08",306936.5
"NY",2021,"M09",309819.125
"NY",2021,"M10",312701.75
"NY",2021,"M11",315584.375
"NY",2021,"M12",318467
"NY",2022,"M01",320522.5
"NY",2022,"M02",322578
"NY",2022,"M03",324633.5
"NY",2022,"M04",326689
"NY",2022,"M05",328744.5
"NY",2022,"M06",330800
"NY",2022,"M07",332855.5
"NY",2022,"M08",334911
"NY",2022,"M09",336966.5
"NY",2022,"M10",339022
"NY",2022,"M11",341077.5
"NY",2022,"M12",343133
"NC",2012,"M01",104339.591666667
"NC",2012,"M02",104782.183333333
"NC",2012,"M03",105224.775
"NC",2012,"M04",105667.366666667
"NC",2012,"M05",106109.958333333
"NC",2012,"M06",106552.55
"NC",2012,"M07",106995.141666667
"NC",2012,"M08",107437.733333333
"NC",2012,"M09",107880.325
"NC",2012,"M10",108322.916666667
"NC",2012,"M11",108765.508333333
"NC",2012,"M12",109208.1
"NC",2013,"M01",109610.65
"NC",2013,"M02",110013.2
"NC",2013,"M03",110415.75
"NC",2013,"M04",110818.3
"NC",2013,"M05",111220.85
"NC",2013,"M06",111623.4
"NC",2013,"M07",112025.95
"NC",2013,"M08",112428.5
"NC",2013,"M09",112831.05
"NC",2013,"M10",113233.6
"NC",2013,"M11",113636.15
"NC",2013,"M12",114038.7
"NC",2014,"M01",114448.683333333
"NC",2014,"M02",114858.666666667
"NC",2014,"M03",115268.65
"NC",2014,"M04",115678.633333333
"NC",2014,"M05",116088.616666667
"NC",2014,"M06",116498.6
"NC",2014,"M07",116908.583333333
"NC",2014,"M08",117318.566666667
"NC",2014,"M09",117728.55
"NC",2014,"M10",118138.533333333
"NC",2014,"M11",118548.516666667
"NC",2014,"M12",118958.5
"NC",2015,"M01",119115.075
"NC",2015,"M02",119271.65
"NC",2015,"M03",119428.225
"NC",2015,"M04",119584.8
"NC",2015,"M05",119741.375
"NC",2015,"M06",119897.95
"NC",2015,"M07",120054.525
"NC",2015,"M08",120211.1
"NC",2015,"M09",120367.675
"NC",2015,"M10",120524.25
"NC",2015,"M11",120680.825
"NC",2015,"M12",120837.4
"NC",2016,"M01",121107.491666667
"NC",2016,"M02",121377.583333333
"NC",2016,"M03",121647.675
"NC",2016,"M04",121917.766666667
"NC",2016,"M05",122187.858333333
"NC",2016,"M06",122457.95
"NC",2016,"M07",122728.041666667
"NC",2016,"M08",122998.133333333
"NC",2016,"M09",123268.225
"NC",2016,"M10",123538.316666667
"NC",2016,"M11",123808.408333333
"NC",2016,"M12",124078.5
"NC",2017,"M01",124529.233333333
"NC",2017,"M02",124979.966666667
"NC",2017,"M03",125430.7
"NC",2017,"M04",125881.433333333
"NC",2017,"M05",126332.166666667
"NC",2017,"M06",126782.9
"NC",2017,"M07",127233.633333333
"NC",2017,"M08",127684.366666667
"NC",2017,"M09",128135.1
"NC",2017,"M10",128585.833333333
"NC",2017,"M11",129036.566666667
"NC",2017,"M12",129487.3
"NC",2018,"M01",130082.4
"NC",2018,"M02",130677.5
"NC",2018,"M03",131272.6
"NC",2018,"M04",131867.7
"NC",2018,"M05",132462.8
"NC",2018,"M06",133057.9
"NC",2018,"M07",133653
"NC",2018,"M08",134248.1
"NC",2018,"M09",134843.2
"NC",2018,"M10",135438.3
"NC",2018,"M11",136033.4
"NC",2018,"M12",136628.5
"NC",2019,"M01",137152.008333333
"NC",2019,"M02",137675.516666667
"NC",2019,"M03",138199.025
"NC",2019,"M04",138722.533333333
"NC",2019,"M05",139246.041666667
"NC",2019,"M06",139769.55
"NC",2019,"M07",140293.058333333
"NC",2019,"M08",140816.566666667
"NC",2019,"M09",141340.075
"NC",2019,"M10",141863.583333333
"NC",2019,"M11",142387.091666667
"NC",2019,"M12",142910.6
"NC",2020,"M01",143720.483333333
"NC",2020,"M02",144530.366666667
"NC",2020,"M03",145340.25
"NC",2020,"M04",146150.133333333
"NC",2020,"M05",146960.016666667
"NC",2020,"M06",147769.9
"NC",2020,"M07",148579.783333333
"NC",2020,"M08",149389.666666667
"NC",2020,"M09",150199.55
"NC",2020,"M10",151009.433333333
"NC",2020,"M11",151819.316666667
"NC",2020,"M12",152629.2
"NC",2021,"M01",154847.408333333
"NC",2021,"M02",157065.616666667
"NC",2021,"M03",159283.825
"NC",2021,"M04",161502.033333333
"NC",2021,"M05",163720.241666667
"NC",2021,"M06",165938.45
"NC",2021,"M07",168156.658333333
"NC",2021,"M08",170374.866666667
"NC",2021,"M09",172593.075
"NC",2021,"M10",174811.283333333
"NC",2021,"M11",177029.491666667
"NC",2021,"M12",179247.7
"NC",2022,"M01",180697.783333333
"NC",2022,"M02",182147.866666667
"NC",2022,"M03",183597.95
"NC",2022,"M04",185048.033333333
"NC",2022,"M05",186498.116666667
"NC",2022,"M06",187948.2
"NC",2022,"M07",189398.283333333
"NC",2022,"M08",190848.366666667
"NC",2022,"M09",192298.45
"NC",2022,"M10",193748.533333333
"NC",2022,"M11",195198.616666667
"NC",2022,"M12",196648.7
"ND",2012,"M01",9248.41666666667
"ND",2012,"M02",9333.03333333333
"ND",2012,"M03",9417.65
"ND",2012,"M04",9502.26666666667
"ND",2012,"M05",9586.88333333333
"ND",2012,"M06",9671.5
"ND",2012,"M07",9756.11666666667
"ND",2012,"M08",9840.73333333333
"ND",2012,"M09",9925.35
"ND",2012,"M10",10009.9666666667
"ND",2012,"M11",10094.5833333333
"ND",2012,"M12",10179.2
"ND",2013,"M01",10229.675
"ND",2013,"M02",10280.15
"ND",2013,"M03",10330.625
"ND",2013,"M04",10381.1
"ND",2013,"M05",10431.575
"ND",2013,"M06",10482.05
"ND",2013,"M07",10532.525
"ND",2013,"M08",10583
"ND",2013,"M09",10633.475
"ND",2013,"M10",10683.95
"ND",2013,"M11",10734.425
"ND",2013,"M12",10784.9
"ND",2014,"M01",10820.7
"ND",2014,"M02",10856.5
"ND",2014,"M03",10892.3
"ND",2014,"M04",10928.1
"ND",2014,"M05",10963.9
"ND",2014,"M06",10999.7
"ND",2014,"M07",11035.5
"ND",2014,"M08",11071.3
"ND",2014,"M09",11107.1
"ND",2014,"M10",11142.9
"ND",2014,"M11",11178.7
"ND",2014,"M12",11214.5
"ND",2015,"M01",11202.2833333333
"ND",2015,"M02",11190.0666666667
"ND",2015,"M03",11177.85
"ND",2015,"M04",11165.6333333333
"ND",2015,"M05",11153.4166666667
"ND",2015,"M06",11141.2
"ND",2015,"M07",11128.9833333333
"ND",2015,"M08",11116.7666666667
"ND",2015,"M09",11104.55
"ND",2015,"M10",11092.3333333333
"ND",2015,"M11",11080.1166666667
"ND",2015,"M12",11067.9
"ND",2016,"M01",11028.75
"ND",2016,"M02",10989.6
"ND",2016,"M03",10950.45
"ND",2016,"M04",10911.3
"ND",2016,"M05",10872.15
"ND",2016,"M06",10833
"ND",2016,"M07",10793.85
"ND",2016,"M08",10754.7
"ND",2016,"M09",10715.55
"ND",2016,"M10",10676.4
"ND",2016,"M11",10637.25
"ND",2016,"M12",10598.1
"ND",2017,"M01",10592.1083333333
"ND",2017,"M02",10586.1166666667
"ND",2017,"M03",10580.125
"ND",2017,"M04",10574.1333333333
"ND",2017,"M05",10568.1416666667
"ND",2017,"M06",10562.15
"ND",2017,"M07",10556.1583333333
"ND",2017,"M08",10550.1666666667
"ND",2017,"M09",10544.175
"ND",2017,"M10",10538.1833333333
"ND",2017,"M11",10532.1916666667
"ND",2017,"M12",10526.2
"ND",2018,"M01",10554.4916666667
"ND",2018,"M02",10582.7833333333
"ND",2018,"M03",10611.075
"ND",2018,"M04",10639.3666666667
"ND",2018,"M05",10667.6583333333
"ND",2018,"M06",10695.95
"ND",2018,"M07",10724.2416666667
"ND",2018,"M08",10752.5333333333
"ND",2018,"M09",10780.825
"ND",2018,"M10",10809.1166666667
"ND",2018,"M11",10837.4083333333
"ND",2018,"M12",10865.7
"ND",2019,"M01",10871.9333333333
"ND",2019,"M02",10878.1666666667
"ND",2019,"M03",10884.4
"ND",2019,"M04",10890.6333333333
"ND",2019,"M05",10896.8666666667
"ND",2019,"M06",10903.1
"ND",2019,"M07",10909.3333333333
"ND",2019,"M08",10915.5666666667
"ND",2019,"M09",10921.8
"ND",2019,"M10",10928.0333333333
"ND",2019,"M11",10934.2666666667
"ND",2019,"M12",10940.5
"ND",2020,"M01",10979.0583333333
"ND",2020,"M02",11017.6166666667
"ND",2020,"M03",11056.175
"ND",2020,"M04",11094.7333333333
"ND",2020,"M05",11133.2916666667
"ND",2020,"M06",11171.85
"ND",2020,"M07",11210.4083333333
"ND",2020,"M08",11248.9666666667
"ND",2020,"M09",11287.525
"ND",2020,"M10",11326.0833333333
"ND",2020,"M11",11364.6416666667
"ND",2020,"M12",11403.2
"ND",2021,"M01",11530.975
"ND",2021,"M02",11658.75
"ND",2021,"M03",11786.525
"ND",2021,"M04",11914.3
"ND",2021,"M05",12042.075
"ND",2021,"M06",12169.85
"ND",2021,"M07",12297.625
"ND",2021,"M08",12425.4
"ND",2021,"M09",12553.175
"ND",2021,"M10",12680.95
"ND",2021,"M11",12808.725
"ND",2021,"M12",12936.5
"ND",2022,"M01",12997.5
"ND",2022,"M02",13058.5
"ND",2022,"M03",13119.5
"ND",2022,"M04",13180.5
"ND",2022,"M05",13241.5
"ND",2022,"M06",13302.5
"ND",2022,"M07",13363.5
"ND",2022,"M08",13424.5
"ND",2022,"M09",13485.5
"ND",2022,"M10",13546.5
"ND",2022,"M11",13607.5
"ND",2022,"M12",13668.5
"OH",2012,"M01",125113.816666667
"OH",2012,"M02",125504.933333333
"OH",2012,"M03",125896.05
"OH",2012,"M04",126287.166666667
"OH",2012,"M05",126678.283333333
"OH",2012,"M06",127069.4
"OH",2012,"M07",127460.516666667
"OH",2012,"M08",127851.633333333
"OH",2012,"M09",128242.75
"OH",2012,"M10",128633.866666667
"OH",2012,"M11",129024.983333333
"OH",2012,"M12",129416.1
"OH",2013,"M01",129754.225
"OH",2013,"M02",130092.35
"OH",2013,"M03",130430.475
"OH",2013,"M04",130768.6
"OH",2013,"M05",131106.725
"OH",2013,"M06",131444.85
"OH",2013,"M07",131782.975
"OH",2013,"M08",132121.1
"OH",2013,"M09",132459.225
"OH",2013,"M10",132797.35
"OH",2013,"M11",133135.475
"OH",2013,"M12",133473.6
"OH",2014,"M01",133837.025
"OH",2014,"M02",134200.45
"OH",2014,"M03",134563.875
"OH",2014,"M04",134927.3
"OH",2014,"M05",135290.725
"OH",2014,"M06",135654.15
"OH",2014,"M07",136017.575
"OH",2014,"M08",136381
"OH",2014,"M09",136744.425
"OH",2014,"M10",137107.85
"OH",2014,"M11",137471.275
"OH",2014,"M12",137834.7
"OH",2015,"M01",138033.883333333
"OH",2015,"M02",138233.066666667
"OH",2015,"M03",138432.25
"OH",2015,"M04",138631.433333333
"OH",2015,"M05",138830.616666667
"OH",2015,"M06",139029.8
"OH",2015,"M07",139228.983333333
"OH",2015,"M08",139428.166666667
"OH",2015,"M09",139627.35
"OH",2015,"M10",139826.533333333
"OH",2015,"M11",140025.716666667
"OH",2015,"M12",140224.9
"OH",2016,"M01",140426.1
"OH",2016,"M02",140627.3
"OH",2016,"M03",140828.5
"OH",2016,"M04",141029.7
"OH",2016,"M05",141230.9
"OH",2016,"M06",141432.1
"OH",2016,"M07",141633.3
"OH",2016,"M08",141834.5
"OH",2016,"M09",142035.7
"OH",2016,"M10",142236.9
"OH",2016,"M11",142438.1
"OH",2016,"M12",142639.3
"OH",2017,"M01",143209.125
"OH",2017,"M02",143778.95
"OH",2017,"M03",144348.775
"OH",2017,"M04",144918.6
"OH",2017,"M05",145488.425
"OH",2017,"M06",146058.25
"OH",2017,"M07",146628.075
"OH",2017,"M08",147197.9
"OH",2017,"M09",147767.725
"OH",2017,"M10",148337.55
"OH",2017,"M11",148907.375
"OH",2017,"M12",149477.2
"OH",2018,"M01",149845.591666667
"OH",2018,"M02",150213.983333333
"OH",2018,"M03",150582.375
"OH",2018,"M04",150950.766666667
"OH",2018,"M05",151319.158333333
"OH",2018,"M06",151687.55
"OH",2018,"M07",152055.941666667
"OH",2018,"M08",152424.333333333
"OH",2018,"M09",152792.725
"OH",2018,"M10",153161.116666667
"OH",2018,"M11",153529.508333333
"OH",2018,"M12",153897.9
"OH",2019,"M01",154098.833333333
"OH",2019,"M02",154299.766666667
"OH",2019,"M03",154500.7
"OH",2019,"M04",154701.633333333
"OH",2019,"M05",154902.566666667
"OH",2019,"M06",155103.5
"OH",2019,"M07",155304.433333333
"OH",2019,"M08",155505.366666667
"OH",2019,"M09",155706.3
"OH",2019,"M10",155907.233333333
"OH",2019,"M11",156108.166666667
"OH",2019,"M12",156309.1
"OH",2020,"M01",156842.441666667
"OH",2020,"M02",157375.783333333
"OH",2020,"M03",157909.125
"OH",2020,"M04",158442.466666667
"OH",2020,"M05",158975.808333333
"OH",2020,"M06",159509.15
"OH",2020,"M07",160042.491666667
"OH",2020,"M08",160575.833333333
"OH",2020,"M09",161109.175
"OH",2020,"M10",161642.516666667
"OH",2020,"M11",162175.858333333
"OH",2020,"M12",162709.2
"OH",2021,"M01",164631.966666667
"OH",2021,"M02",166554.733333333
"OH",2021,"M03",168477.5
"OH",2021,"M04",170400.266666667
"OH",2021,"M05",172323.033333333
"OH",2021,"M06",174245.8
"OH",2021,"M07",176168.566666667
"OH",2021,"M08",178091.333333333
"OH",2021,"M09",180014.1
"OH",2021,"M10",181936.866666667
"OH",2021,"M11",183859.633333333
"OH",2021,"M12",185782.4
"OH",2022,"M01",187146.141666667
"OH",2022,"M02",188509.883333333
"OH",2022,"M03",189873.625
"OH",2022,"M04",191237.366666667
"OH",2022,"M05",192601.108333333
"OH",2022,"M06",193964.85
"OH",2022,"M07",195328.591666667
"OH",2022,"M08",196692.333333333
"OH",2022,"M09",198056.075
"OH",2022,"M10",199419.816666667
"OH",2022,"M11",200783.558333333
"OH",2022,"M12",202147.3
"OK",2012,"M01",40744.4416666667
"OK",2012,"M02",40886.1833333333
"OK",2012,"M03",41027.925
"OK",2012,"M04",41169.6666666667
"OK",2012,"M05",41311.4083333333
"OK",2012,"M06",41453.15
"OK",2012,"M07",41594.8916666667
"OK",2012,"M08",41736.6333333333
"OK",2012,"M09",41878.375
"OK",2012,"M10",42020.1166666667
"OK",2012,"M11",42161.8583333333
"OK",2012,"M12",42303.6
"OK",2013,"M01",42408.8083333333
"OK",2013,"M02",42514.0166666667
"OK",2013,"M03",42619.225
"OK",2013,"M04",42724.4333333333
"OK",2013,"M05",42829.6416666667
"OK",2013,"M06",42934.85
"OK",2013,"M07",43040.0583333333
"OK",2013,"M08",43145.2666666667
"OK",2013,"M09",43250.475
"OK",2013,"M10",43355.6833333333
"OK",2013,"M11",43460.8916666667
"OK",2013,"M12",43566.1
"OK",2014,"M01",43678.65
"OK",2014,"M02",43791.2
"OK",2014,"M03",43903.75
"OK",2014,"M04",44016.3
"OK",2014,"M05",44128.85
"OK",2014,"M06",44241.4
"OK",2014,"M07",44353.95
"OK",2014,"M08",44466.5
"OK",2014,"M09",44579.05
"OK",2014,"M10",44691.6
"OK",2014,"M11",44804.15
"OK",2014,"M12",44916.7
"OK",2015,"M01",44919.025
"OK",2015,"M02",44921.35
"OK",2015,"M03",44923.675
"OK",2015,"M04",44926
"OK",2015,"M05",44928.325
"OK",2015,"M06",44930.65
"OK",2015,"M07",44932.975
"OK",2015,"M08",44935.3
"OK",2015,"M09",44937.625
"OK",2015,"M10",44939.95
"OK",2015,"M11",44942.275
"OK",2015,"M12",44944.6
"OK",2016,"M01",44950.4416666667
"OK",2016,"M02",44956.2833333333
"OK",2016,"M03",44962.125
"OK",2016,"M04",44967.9666666667
"OK",2016,"M05",44973.8083333333
"OK",2016,"M06",44979.65
"OK",2016,"M07",44985.4916666667
"OK",2016,"M08",44991.3333333333
"OK",2016,"M09",44997.175
"OK",2016,"M10",45003.0166666667
"OK",2016,"M11",45008.8583333333
"OK",2016,"M12",45014.7
"OK",2017,"M01",45099.3916666667
"OK",2017,"M02",45184.0833333333
"OK",2017,"M03",45268.775
"OK",2017,"M04",45353.4666666667
"OK",2017,"M05",45438.1583333333
"OK",2017,"M06",45522.85
"OK",2017,"M07",45607.5416666667
"OK",2017,"M08",45692.2333333333
"OK",2017,"M09",45776.925
"OK",2017,"M10",45861.6166666667
"OK",2017,"M11",45946.3083333333
"OK",2017,"M12",46031
"OK",2018,"M01",46221.025
"OK",2018,"M02",46411.05
"OK",2018,"M03",46601.075
"OK",2018,"M04",46791.1
"OK",2018,"M05",46981.125
"OK",2018,"M06",47171.15
"OK",2018,"M07",47361.175
"OK",2018,"M08",47551.2
"OK",2018,"M09",47741.225
"OK",2018,"M10",47931.25
"OK",2018,"M11",48121.275
"OK",2018,"M12",48311.3
"OK",2019,"M01",48345.0833333333
"OK",2019,"M02",48378.8666666667
"OK",2019,"M03",48412.65
"OK",2019,"M04",48446.4333333333
"OK",2019,"M05",48480.2166666667
"OK",2019,"M06",48514
"OK",2019,"M07",48547.7833333333
"OK",2019,"M08",48581.5666666667
"OK",2019,"M09",48615.35
"OK",2019,"M10",48649.1333333333
"OK",2019,"M11",48682.9166666667
"OK",2019,"M12",48716.7
"OK",2020,"M01",48883.1916666667
"OK",2020,"M02",49049.6833333333
"OK",2020,"M03",49216.175
"OK",2020,"M04",49382.6666666667
"OK",2020,"M05",49549.1583333333
"OK",2020,"M06",49715.65
"OK",2020,"M07",49882.1416666667
"OK",2020,"M08",50048.6333333333
"OK",2020,"M09",50215.125
"OK",2020,"M10",50381.6166666667
"OK",2020,"M11",50548.1083333333
"OK",2020,"M12",50714.6
"OK",2021,"M01",51413.475
"OK",2021,"M02",52112.35
"OK",2021,"M03",52811.225
"OK",2021,"M04",53510.1
"OK",2021,"M05",54208.975
"OK",2021,"M06",54907.85
"OK",2021,"M07",55606.725
"OK",2021,"M08",56305.6
"OK",2021,"M09",57004.475
"OK",2021,"M10",57703.35
"OK",2021,"M11",58402.225
"OK",2021,"M12",59101.1
"OK",2022,"M01",59506.65
"OK",2022,"M02",59912.2
"OK",2022,"M03",60317.75
"OK",2022,"M04",60723.3
"OK",2022,"M05",61128.85
"OK",2022,"M06",61534.4
"OK",2022,"M07",61939.95
"OK",2022,"M08",62345.5
"OK",2022,"M09",62751.05
"OK",2022,"M10",63156.6
"OK",2022,"M11",63562.15
"OK",2022,"M12",63967.7
"OR",2012,"M01",42343.65
"OR",2012,"M02",42449.6
"OR",2012,"M03",42555.55
"OR",2012,"M04",42661.5
"OR",2012,"M05",42767.45
"OR",2012,"M06",42873.4
"OR",2012,"M07",42979.35
"OR",2012,"M08",43085.3
"OR",2012,"M09",43191.25
"OR",2012,"M10",43297.2
"OR",2012,"M11",43403.15
"OR",2012,"M12",43509.1
"OR",2013,"M01",43666.3583333333
"OR",2013,"M02",43823.6166666667
"OR",2013,"M03",43980.875
"OR",2013,"M04",44138.1333333333
"OR",2013,"M05",44295.3916666667
"OR",2013,"M06",44452.65
"OR",2013,"M07",44609.9083333333
"OR",2013,"M08",44767.1666666667
"OR",2013,"M09",44924.425
"OR",2013,"M10",45081.6833333333
"OR",2013,"M11",45238.9416666667
"OR",2013,"M12",45396.2
"OR",2014,"M01",45591.8333333333
"OR",2014,"M02",45787.4666666667
"OR",2014,"M03",45983.1
"OR",2014,"M04",46178.7333333333
"OR",2014,"M05",46374.3666666667
"OR",2014,"M06",46570
"OR",2014,"M07",46765.6333333333
"OR",2014,"M08",46961.2666666667
"OR",2014,"M09",47156.9
"OR",2014,"M10",47352.5333333333
"OR",2014,"M11",47548.1666666667
"OR",2014,"M12",47743.8
"OR",2015,"M01",47873.0166666667
"OR",2015,"M02",48002.2333333333
"OR",2015,"M03",48131.45
"OR",2015,"M04",48260.6666666667
"OR",2015,"M05",48389.8833333333
"OR",2015,"M06",48519.1
"OR",2015,"M07",48648.3166666667
"OR",2015,"M08",48777.5333333333
"OR",2015,"M09",48906.75
"OR",2015,"M10",49035.9666666667
"OR",2015,"M11",49165.1833333333
"OR",2015,"M12",49294.4
"OR",2016,"M01",49408.9666666667
"OR",2016,"M02",49523.5333333333
"OR",2016,"M03",49638.1
"OR",2016,"M04",49752.6666666667
"OR",2016,"M05",49867.2333333333
"OR",2016,"M06",49981.8
"OR",2016,"M07",50096.3666666667
"OR",2016,"M08",50210.9333333333
"OR",2016,"M09",50325.5
"OR",2016,"M10",50440.0666666667
"OR",2016,"M11",50554.6333333333
"OR",2016,"M12",50669.2
"OR",2017,"M01",50955.775
"OR",2017,"M02",51242.35
"OR",2017,"M03",51528.925
"OR",2017,"M04",51815.5
"OR",2017,"M05",52102.075
"OR",2017,"M06",52388.65
"OR",2017,"M07",52675.225
"OR",2017,"M08",52961.8
"OR",2017,"M09",53248.375
"OR",2017,"M10",53534.95
"OR",2017,"M11",53821.525
"OR",2017,"M12",54108.1
"OR",2018,"M01",54389.6333333333
"OR",2018,"M02",54671.1666666667
"OR",2018,"M03",54952.7
"OR",2018,"M04",55234.2333333333
"OR",2018,"M05",55515.7666666667
"OR",2018,"M06",55797.3
"OR",2018,"M07",56078.8333333333
"OR",2018,"M08",56360.3666666667
"OR",2018,"M09",56641.9
"OR",2018,"M10",56923.4333333333
"OR",2018,"M11",57204.9666666667
"OR",2018,"M12",57486.5
"OR",2019,"M01",57610.4583333333
"OR",2019,"M02",57734.4166666667
"OR",2019,"M03",57858.375
"OR",2019,"M04",57982.3333333333
"OR",2019,"M05",58106.2916666667
"OR",2019,"M06",58230.25
"OR",2019,"M07",58354.2083333333
"OR",2019,"M08",58478.1666666667
