State,Year,Period,Supply_3,Supply_4
NM,2021,M10,56.6,6.1
NM,2021,M11,56.5,6
NM,2021,M12,56.4,5.9
NM,2022,M01,56.6,5.9
NM,2022,M02,56.7,5.6
NM,2022,M03,56.7,5.3
NM,2022,M04,56.8,5.3
NM,2022,M05,56.9,5.1
NM,2022,M06,56.9,4.9
NM,2022,M07,56.7,4.5
NM,2022,M08,56.5,4.4
NM,2022,M09,56.3,4.2
NM,2022,M10,NA,NA
NM,2022,M11,NA,NA
NM,2022,M12,NA,NA
NV,2012,M01,64.7,12.3
NV,2012,M02,64.6,12.2
NV,2012,M03,64.5,12.1
NV,2012,M04,64.5,12
NV,2012,M05,64.5,11.9
NV,2012,M06,64.4,11.8
NV,2012,M07,64.4,11.6
NV,2012,M08,64.3,11.4
NV,2012,M09,64.3,11.2
NV,2012,M10,64.2,11.1
NV,2012,M11,64.1,10.9
NV,2012,M12,64,10.8
NV,2013,M01,64,10.7
NV,2013,M02,63.9,10.6
NV,2013,M03,63.8,10.5
NV,2013,M04,63.8,10.4
NV,2013,M05,63.8,10.2
NV,2013,M06,63.8,10.1
NV,2013,M07,63.7,9.9
NV,2013,M08,63.6,9.8
NV,2013,M09,63.5,9.6
NV,2013,M10,63.3,9.4
NV,2013,M11,63.2,9.3
NV,2013,M12,63.2,9.1
NV,2014,M01,63.2,8.9
NV,2014,M02,63.1,8.8
NV,2014,M03,63.1,8.6
NV,2014,M04,63,8.5
NV,2014,M05,63,8.3
NV,2014,M06,62.9,8.2
NV,2014,M07,62.9,8.1
NV,2014,M08,62.9,7.9
NV,2014,M09,62.9,7.8
NV,2014,M10,62.9,7.7
NV,2014,M11,62.8,7.6
NV,2014,M12,62.8,7.5
NV,2015,M01,62.7,7.4
NV,2015,M02,62.7,7.3
NV,2015,M03,62.7,7.2
NV,2015,M04,62.7,7.1
NV,2015,M05,62.6,7
NV,2015,M06,62.6,6.9
NV,2015,M07,62.5,6.8
NV,2015,M08,62.4,6.7
NV,2015,M09,62.3,6.6
NV,2015,M10,62.3,6.5
NV,2015,M11,62.2,6.4
NV,2015,M12,62.2,6.3
NV,2016,M01,62.2,6.2
NV,2016,M02,62.2,6.2
NV,2016,M03,62.2,6.1
NV,2016,M04,62.1,6
NV,2016,M05,62.1,5.9
NV,2016,M06,62,5.8
NV,2016,M07,62,5.7
NV,2016,M08,62,5.7
NV,2016,M09,62,5.6
NV,2016,M10,62,5.6
NV,2016,M11,61.9,5.5
NV,2016,M12,62,5.4
NV,2017,M01,62.2,5.4
NV,2017,M02,62.3,5.3
NV,2017,M03,62.4,5.2
NV,2017,M04,62.4,5.1
NV,2017,M05,62.5,5
NV,2017,M06,62.6,4.9
NV,2017,M07,62.6,4.8
NV,2017,M08,62.6,4.8
NV,2017,M09,62.7,4.8
NV,2017,M10,62.7,4.8
NV,2017,M11,62.8,4.8
NV,2017,M12,62.9,4.9
NV,2018,M01,63,4.9
NV,2018,M02,63.1,4.8
NV,2018,M03,63.2,4.7
NV,2018,M04,63.3,4.5
NV,2018,M05,63.3,4.3
NV,2018,M06,63.3,4.2
NV,2018,M07,63.2,4
NV,2018,M08,63.2,4
NV,2018,M09,63.3,4.1
NV,2018,M10,63.4,4.2
NV,2018,M11,63.6,4.3
NV,2018,M12,63.7,4.5
NV,2019,M01,63.9,4.5
NV,2019,M02,64,4.5
NV,2019,M03,64,4.4
NV,2019,M04,64,4.2
NV,2019,M05,63.9,3.9
NV,2019,M06,63.8,3.7
NV,2019,M07,63.8,3.7
NV,2019,M08,63.9,3.7
NV,2019,M09,64,3.8
NV,2019,M10,64.1,3.9
NV,2019,M11,64.1,3.9
NV,2019,M12,64.1,3.8
NV,2020,M01,63.9,3.8
NV,2020,M02,63.8,4
NV,2020,M03,63.4,8
NV,2020,M04,58.2,28.5
NV,2020,M05,55.6,23.4
NV,2020,M06,60.6,18.5
NV,2020,M07,61.4,16.8
NV,2020,M08,61.4,14.7
NV,2020,M09,61.8,13.6
NV,2020,M10,61.5,12.1
NV,2020,M11,61.5,11.2
NV,2020,M12,61.6,10.8
NV,2021,M01,61.5,10.2
NV,2021,M02,61.5,9.8
NV,2021,M03,61.4,9.2
NV,2021,M04,61.2,8.6
NV,2021,M05,60.9,7.8
NV,2021,M06,60.6,7.2
NV,2021,M07,60.2,6.6
NV,2021,M08,59.9,6
NV,2021,M09,59.7,5.6
NV,2021,M10,59.6,5.4
NV,2021,M11,59.5,5.3
NV,2021,M12,59.5,5.3
NV,2022,M01,59.5,5.2
NV,2022,M02,59.6,5.1
NV,2022,M03,59.7,5
NV,2022,M04,59.9,5
NV,2022,M05,60.1,4.9
NV,2022,M06,60.2,4.7
NV,2022,M07,60.1,4.4
NV,2022,M08,60.3,4.4
NV,2022,M09,60.6,4.4
NV,2022,M10,NA,NA
NV,2022,M11,NA,NA
NV,2022,M12,NA,NA
NY,2012,M01,61.6,8.6
NY,2012,M02,61.6,8.6
NY,2012,M03,61.6,8.7
NY,2012,M04,61.6,8.8
NY,2012,M05,61.7,8.8
NY,2012,M06,61.7,8.8
NY,2012,M07,61.7,8.7
NY,2012,M08,61.7,8.6
NY,2012,M09,61.8,8.6
NY,2012,M10,61.8,8.5
NY,2012,M11,61.8,8.4
NY,2012,M12,61.8,8.4
NY,2013,M01,61.8,8.3
NY,2013,M02,61.7,8.2
NY,2013,M03,61.7,8.1
NY,2013,M04,61.7,8
NY,2013,M05,61.7,7.9
NY,2013,M06,61.8,7.9
NY,2013,M07,61.8,7.8
NY,2013,M08,61.7,7.8
NY,2013,M09,61.6,7.6
NY,2013,M10,61.4,7.5
NY,2013,M11,61.3,7.3
NY,2013,M12,61.2,7.1
NY,2014,M01,61.1,7
NY,2014,M02,61,6.8
NY,2014,M03,60.9,6.7
NY,2014,M04,60.8,6.5
NY,2014,M05,60.7,6.4
NY,2014,M06,60.6,6.3
NY,2014,M07,60.6,6.2
NY,2014,M08,60.6,6.1
NY,2014,M09,60.6,6
NY,2014,M10,60.6,5.9
NY,2014,M11,60.6,5.8
NY,2014,M12,60.6,5.8
NY,2015,M01,60.6,5.7
NY,2015,M02,60.7,5.6
NY,2015,M03,60.7,5.6
NY,2015,M04,60.8,5.5
NY,2015,M05,60.8,5.4
NY,2015,M06,60.7,5.3
NY,2015,M07,60.7,5.2
NY,2015,M08,60.6,5
NY,2015,M09,60.6,4.9
NY,2015,M10,60.6,4.9
NY,2015,M11,60.6,4.9
NY,2015,M12,60.7,4.8
NY,2016,M01,60.8,4.8
NY,2016,M02,60.8,4.8
NY,2016,M03,60.7,4.8
NY,2016,M04,60.6,4.8
NY,2016,M05,60.6,4.8
NY,2016,M06,60.5,4.9
NY,2016,M07,60.5,4.9
NY,2016,M08,60.5,5
NY,2016,M09,60.5,5
NY,2016,M10,60.5,5
NY,2016,M11,60.5,4.9
NY,2016,M12,60.5,4.8
NY,2017,M01,60.6,4.7
NY,2017,M02,60.7,4.6
NY,2017,M03,60.7,4.6
NY,2017,M04,60.9,4.6
NY,2017,M05,60.9,4.6
NY,2017,M06,61,4.6
NY,2017,M07,61,4.7
NY,2017,M08,61,4.7
NY,2017,M09,60.9,4.7
NY,2017,M10,60.8,4.7
NY,2017,M11,60.7,4.6
NY,2017,M12,60.6,4.5
NY,2018,M01,60.6,4.5
NY,2018,M02,60.6,4.4
NY,2018,M03,60.6,4.3
NY,2018,M04,60.7,4.2
NY,2018,M05,60.8,4.1
NY,2018,M06,60.8,4
NY,2018,M07,60.7,4
NY,2018,M08,60.7,3.9
NY,2018,M09,60.7,3.9
NY,2018,M10,60.7,3.9
NY,2018,M11,60.7,4
NY,2018,M12,60.7,4
NY,2019,M01,60.7,3.9
NY,2019,M02,60.7,3.9
NY,2019,M03,60.7,3.8
NY,2019,M04,60.7,3.7
NY,2019,M05,60.8,3.7
NY,2019,M06,60.8,3.7
NY,2019,M07,60.8,3.8
NY,2019,M08,60.9,3.8
NY,2019,M09,60.9,3.9
NY,2019,M10,61,3.9
NY,2019,M11,61.1,3.9
NY,2019,M12,61.1,3.9
NY,2020,M01,61.1,3.9
NY,2020,M02,61,3.9
NY,2020,M03,60.8,3.9
NY,2020,M04,57.7,16.2
NY,2020,M05,58.5,16.5
NY,2020,M06,59,13.7
NY,2020,M07,59.1,12.7
NY,2020,M08,58.6,11
NY,2020,M09,58.7,10.3
NY,2020,M10,58.3,9.3
NY,2020,M11,58.3,9.1
NY,2020,M12,58.2,8.8
NY,2021,M01,58.2,8.6
NY,2021,M02,58.2,8.4
NY,2021,M03,59.5,7.9
NY,2021,M04,59.6,7.8
NY,2021,M05,59.5,7.4
NY,2021,M06,59.6,7.4
NY,2021,M07,59.4,6.9
NY,2021,M08,59.3,6.6
NY,2021,M09,59,6
NY,2021,M10,58.9,5.7
NY,2021,M11,58.8,5.4
NY,2021,M12,58.9,5.4
NY,2022,M01,59.1,5.3
NY,2022,M02,59.1,4.9
NY,2022,M03,59.1,4.6
NY,2022,M04,59.4,4.5
NY,2022,M05,59.8,4.4
NY,2022,M06,60.1,4.4
NY,2022,M07,60.3,4.3
NY,2022,M08,60.5,4.7
NY,2022,M09,60.3,4.3
NY,2022,M10,NA,NA
NY,2022,M11,NA,NA
NY,2022,M12,NA,NA
OH,2012,M01,63.6,7.8
OH,2012,M02,63.6,7.7
OH,2012,M03,63.5,7.6
OH,2012,M04,63.5,7.5
OH,2012,M05,63.4,7.4
OH,2012,M06,63.3,7.3
OH,2012,M07,63.2,7.3
OH,2012,M08,63.2,7.2
OH,2012,M09,63.1,7.2
OH,2012,M10,63.1,7.2
OH,2012,M11,63.1,7.3
OH,2012,M12,63.1,7.4
OH,2013,M01,63,7.5
OH,2013,M02,63,7.6
OH,2013,M03,63,7.6
OH,2013,M04,63.1,7.6
OH,2013,M05,63.1,7.6
OH,2013,M06,63.1,7.6
OH,2013,M07,63.1,7.6
OH,2013,M08,63.1,7.6
OH,2013,M09,63,7.5
OH,2013,M10,62.9,7.3
OH,2013,M11,62.8,7.1
OH,2013,M12,62.7,6.9
OH,2014,M01,62.7,6.6
OH,2014,M02,62.7,6.4
OH,2014,M03,62.6,6.2
OH,2014,M04,62.6,6
OH,2014,M05,62.7,5.9
OH,2014,M06,62.7,5.8
OH,2014,M07,62.8,5.7
OH,2014,M08,62.9,5.6
OH,2014,M09,63,5.5
OH,2014,M10,63,5.4
OH,2014,M11,63,5.3
OH,2014,M12,62.9,5.2
OH,2015,M01,62.8,5.2
OH,2015,M02,62.7,5.2
OH,2015,M03,62.7,5.2
OH,2015,M04,62.7,5.1
OH,2015,M05,62.6,5
OH,2015,M06,62.6,4.9
OH,2015,M07,62.5,4.8
OH,2015,M08,62.4,4.8
OH,2015,M09,62.4,4.7
OH,2015,M10,62.4,4.8
OH,2015,M11,62.5,4.8
OH,2015,M12,62.7,4.9
OH,2016,M01,62.8,5
OH,2016,M02,62.9,5
OH,2016,M03,63,5
OH,2016,M04,62.9,5
OH,2016,M05,62.9,5
OH,2016,M06,62.8,5
OH,2016,M07,62.8,5
OH,2016,M08,62.7,5
OH,2016,M09,62.8,5.1
OH,2016,M10,62.8,5.2
OH,2016,M11,62.8,5.3
OH,2016,M12,62.9,5.3
OH,2017,M01,62.9,5.3
OH,2017,M02,62.9,5.2
OH,2017,M03,63,5.1
OH,2017,M04,63.1,5.1
OH,2017,M05,63.1,5
OH,2017,M06,63.1,5
OH,2017,M07,63.2,5
OH,2017,M08,63.1,4.9
OH,2017,M09,63.1,4.9
OH,2017,M10,62.9,4.8
OH,2017,M11,62.8,4.7
OH,2017,M12,62.6,4.6
OH,2018,M01,62.6,4.6
OH,2018,M02,62.6,4.5
OH,2018,M03,62.7,4.5
OH,2018,M04,62.8,4.5
OH,2018,M05,62.9,4.5
OH,2018,M06,62.8,4.5
OH,2018,M07,62.8,4.5
OH,2018,M08,62.7,4.4
OH,2018,M09,62.7,4.5
OH,2018,M10,62.8,4.5
OH,2018,M11,62.8,4.5
OH,2018,M12,62.9,4.5
OH,2019,M01,62.9,4.4
OH,2019,M02,62.9,4.2
OH,2019,M03,62.9,4.1
OH,2019,M04,63,4
OH,2019,M05,63.1,3.9
OH,2019,M06,63.1,4
OH,2019,M07,63.2,4.1
OH,2019,M08,63.2,4.2
OH,2019,M09,63.3,4.3
OH,2019,M10,63.3,4.3
OH,2019,M11,63.4,4.3
OH,2019,M12,63.5,4.4
OH,2020,M01,63.5,4.5
OH,2020,M02,63.4,4.6
OH,2020,M03,62.5,4.8
OH,2020,M04,59.4,16.4
OH,2020,M05,60.7,12.7
OH,2020,M06,60.7,11
OH,2020,M07,61.2,9.9
OH,2020,M08,61.2,8.4
OH,2020,M09,61.5,7.6
OH,2020,M10,61.4,6.8
OH,2020,M11,61.5,6.5
OH,2020,M12,61.4,6.2
OH,2021,M01,61.3,6
OH,2021,M02,61.3,5.8
OH,2021,M03,61.4,5.7
OH,2021,M04,61.6,5.6
OH,2021,M05,61.7,5.4
OH,2021,M06,61.7,5.3
OH,2021,M07,61.7,5.1
OH,2021,M08,61.6,4.9
OH,2021,M09,61.5,4.7
OH,2021,M10,61.5,4.5
OH,2021,M11,61.5,4.5
OH,2021,M12,61.5,4.5
OH,2022,M01,61.5,4.3
OH,2022,M02,61.6,4.2
OH,2022,M03,61.7,4.1
OH,2022,M04,61.8,4
OH,2022,M05,62,3.9
OH,2022,M06,62,3.9
OH,2022,M07,61.9,3.9
OH,2022,M08,61.8,4
OH,2022,M09,61.7,4
OH,2022,M10,NA,NA
OH,2022,M11,NA,NA
OH,2022,M12,NA,NA
OK,2012,M01,62,5.3
OK,2012,M02,62,5.1
OK,2012,M03,62,5.1
OK,2012,M04,62,5.1
OK,2012,M05,62,5.1
OK,2012,M06,62,5.1
OK,2012,M07,62,5.1
OK,2012,M08,62.1,5.1
OK,2012,M09,62.1,5.1
OK,2012,M10,62.1,5.1
OK,2012,M11,62.1,5.1
OK,2012,M12,62,5.1
OK,2013,M01,61.9,5.2
OK,2013,M02,61.8,5.2
OK,2013,M03,61.8,5.2
OK,2013,M04,61.8,5.2
OK,2013,M05,61.8,5.1
OK,2013,M06,61.7,5.1
OK,2013,M07,61.7,5.1
OK,2013,M08,61.6,5.1
OK,2013,M09,61.5,5.1
OK,2013,M10,61.4,5.1
OK,2013,M11,61.3,5
OK,2013,M12,61.2,5
OK,2014,M01,61.1,4.9
OK,2014,M02,61.1,4.7
OK,2014,M03,61,4.6
OK,2014,M04,60.9,4.5
OK,2014,M05,60.9,4.4
OK,2014,M06,60.9,4.3
OK,2014,M07,60.9,4.2
OK,2014,M08,61,4.2
OK,2014,M09,61.1,4.1
OK,2014,M10,61.2,4.1
OK,2014,M11,61.2,4
OK,2014,M12,61.3,4
OK,2015,M01,61.4,4
OK,2015,M02,61.6,4.1
OK,2015,M03,61.7,4.2
OK,2015,M04,61.8,4.3
OK,2015,M05,61.8,4.4
OK,2015,M06,61.7,4.4
OK,2015,M07,61.6,4.4
OK,2015,M08,61.5,4.3
OK,2015,M09,61.4,4.3
OK,2015,M10,61.4,4.3
OK,2015,M11,61.4,4.4
OK,2015,M12,61.4,4.4
OK,2016,M01,61.4,4.5
OK,2016,M02,61.4,4.5
OK,2016,M03,61.4,4.6
OK,2016,M04,61.3,4.7
OK,2016,M05,61.2,4.7
OK,2016,M06,61.1,4.8
OK,2016,M07,61.1,4.8
OK,2016,M08,61,4.8
OK,2016,M09,61,4.7
OK,2016,M10,60.9,4.7
OK,2016,M11,60.9,4.6
OK,2016,M12,60.8,4.5
OK,2017,M01,60.9,4.4
OK,2017,M02,60.9,4.3
OK,2017,M03,60.9,4.2
OK,2017,M04,61,4.1
OK,2017,M05,61.1,4
OK,2017,M06,61.2,4
OK,2017,M07,61.3,4
OK,2017,M08,61.3,4
OK,2017,M09,61.3,3.9
OK,2017,M10,61.3,3.9
OK,2017,M11,61.3,3.8
OK,2017,M12,61.3,3.8
OK,2018,M01,61.3,3.7
OK,2018,M02,61.4,3.6
OK,2018,M03,61.4,3.5
OK,2018,M04,61.4,3.4
OK,2018,M05,61.4,3.3
OK,2018,M06,61.3,3.2
OK,2018,M07,61.1,3.1
OK,2018,M08,61,3.1
OK,2018,M09,60.9,3.1
OK,2018,M10,60.8,3.1
OK,2018,M11,60.8,3.2
OK,2018,M12,60.9,3.2
OK,2019,M01,60.9,3.2
OK,2019,M02,61,3.1
OK,2019,M03,61,3.1
OK,2019,M04,61.1,3
OK,2019,M05,61.1,3
OK,2019,M06,61.1,3
OK,2019,M07,61.1,3.1
OK,2019,M08,61.1,3.2
OK,2019,M09,61.1,3.2
OK,2019,M10,61.1,3.2
OK,2019,M11,61,3.1
OK,2019,M12,60.9,3.1
OK,2020,M01,60.8,3.1
OK,2020,M02,60.6,3.2
OK,2020,M03,60.4,3.2
OK,2020,M04,59.6,12.6
OK,2020,M05,60.2,9.7
OK,2020,M06,60.1,8
OK,2020,M07,60.4,7.2
OK,2020,M08,60.4,6.2
OK,2020,M09,60.7,5.8
OK,2020,M10,60.7,5.4
OK,2020,M11,60.8,5.3
OK,2020,M12,60.9,5.2
OK,2021,M01,60.8,5
OK,2021,M02,60.9,4.8
OK,2021,M03,60.9,4.7
OK,2021,M04,60.9,4.5
OK,2021,M05,60.9,4.4
OK,2021,M06,60.8,4.2
OK,2021,M07,60.6,3.9
OK,2021,M08,60.5,3.5
OK,2021,M09,60.3,3.2
OK,2021,M10,60.2,2.9
OK,2021,M11,60.2,2.8
OK,2021,M12,60.1,2.8
OK,2022,M01,60.1,2.7
OK,2022,M02,60.2,2.6
OK,2022,M03,60.4,2.7
OK,2022,M04,60.5,2.7
OK,2022,M05,60.7,2.8
OK,2022,M06,60.7,2.9
OK,2022,M07,60.7,2.9
OK,2022,M08,60.7,3.1
OK,2022,M09,60.6,3.2
OK,2022,M10,NA,NA
OK,2022,M11,NA,NA
OK,2022,M12,NA,NA
OR,2012,M01,64.5,9.1
OR,2012,M02,64.3,9
OR,2012,M03,64.1,9
OR,2012,M04,63.9,8.9
OR,2012,M05,63.7,8.9
OR,2012,M06,63.5,8.9
OR,2012,M07,63.3,8.8
OR,2012,M08,63.1,8.7
OR,2012,M09,63,8.7
OR,2012,M10,62.8,8.6
OR,2012,M11,62.6,8.6
OR,2012,M12,62.4,8.5
OR,2013,M01,62.1,8.4
OR,2013,M02,62,8.3
OR,2013,M03,61.8,8.2
OR,2013,M04,61.7,8
OR,2013,M05,61.6,7.9
OR,2013,M06,61.6,7.8
OR,2013,M07,61.5,7.7
OR,2013,M08,61.4,7.6
OR,2013,M09,61.3,7.4
OR,2013,M10,61.3,7.3
OR,2013,M11,61.3,7.2
OR,2013,M12,61.4,7.2
OR,2014,M01,61.4,7.2
OR,2014,M02,61.5,7.1
OR,2014,M03,61.6,7
OR,2014,M04,61.6,6.9
OR,2014,M05,61.6,6.8
OR,2014,M06,61.7,6.7
OR,2014,M07,61.7,6.6
OR,2014,M08,61.7,6.5
OR,2014,M09,61.7,6.4
OR,2014,M10,61.7,6.3
OR,2014,M11,61.6,6.2
OR,2014,M12,61.5,6
OR,2015,M01,61.4,5.8
OR,2015,M02,61.4,5.8
OR,2015,M03,61.4,5.7
OR,2015,M04,61.4,5.7
OR,2015,M05,61.5,5.6
OR,2015,M06,61.5,5.5
OR,2015,M07,61.6,5.5
OR,2015,M08,61.6,5.4
OR,2015,M09,61.6,5.3
OR,2015,M10,61.7,5.2
OR,2015,M11,61.9,5.1
OR,2015,M12,62,5
OR,2016,M01,62.2,4.9
OR,2016,M02,62.3,4.9
OR,2016,M03,62.4,4.9
OR,2016,M04,62.4,4.9
OR,2016,M05,62.4,4.9
OR,2016,M06,62.4,4.9
OR,2016,M07,62.3,4.9
OR,2016,M08,62.3,4.8
OR,2016,M09,62.3,4.7
OR,2016,M10,62.2,4.5
OR,2016,M11,62.2,4.4
OR,2016,M12,62.1,4.3
OR,2017,M01,62.1,4.1
OR,2017,M02,62.1,4
OR,2017,M03,62.3,3.9
OR,2017,M04,62.4,3.9
OR,2017,M05,62.6,4
OR,2017,M06,62.6,4
OR,2017,M07,62.6,4.1
OR,2017,M08,62.6,4.1
OR,2017,M09,62.5,4.2
OR,2017,M10,62.4,4.2
OR,2017,M11,62.3,4.1
OR,2017,M12,62.2,4.1
OR,2018,M01,62.1,4.1
OR,2018,M02,62,4
OR,2018,M03,62,4
OR,2018,M04,61.9,3.9
OR,2018,M05,61.8,3.9
OR,2018,M06,61.8,3.9
OR,2018,M07,61.7,3.9
OR,2018,M08,61.6,4
OR,2018,M09,61.6,4.1
OR,2018,M10,61.6,4.2
OR,2018,M11,61.7,4.2
OR,2018,M12,61.8,4.2
OR,2019,M01,61.8,4.2
OR,2019,M02,61.8,4
OR,2019,M03,61.8,3.9
OR,2019,M04,61.7,3.8
OR,2019,M05,61.7,3.8
OR,2019,M06,61.6,3.7
OR,2019,M07,61.6,3.7
OR,2019,M08,61.5,3.7
OR,2019,M09,61.4,3.6
OR,2019,M10,61.4,3.5
OR,2019,M11,61.3,3.4
OR,2019,M12,61.2,3.4
OR,2020,M01,61.1,3.4
OR,2020,M02,61,3.4
OR,2020,M03,60.8,3.5
OR,2020,M04,59.2,13.3
OR,2020,M05,61.5,12.2
OR,2020,M06,61.4,10.5
OR,2020,M07,61.7,9.5
OR,2020,M08,61.6,8.1
OR,2020,M09,61.9,7.5
OR,2020,M10,61.8,6.8
OR,2020,M11,61.8,6.6
OR,2020,M12,62,6.6
OR,2021,M01,62,6.4
OR,2021,M02,62.1,6.2
OR,2021,M03,62.2,6.1
OR,2021,M04,62.4,5.9
OR,2021,M05,62.3,5.6
OR,2021,M06,62.3,5.4
OR,2021,M07,62.2,5.1
OR,2021,M08,62.2,4.9
OR,2021,M09,62.2,4.5
OR,2021,M10,62.3,4.4
OR,2021,M11,62.3,4.2
OR,2021,M12,62.2,4.2
OR,2022,M01,62.6,4.2
OR,2022,M02,62.8,4
OR,2022,M03,63,3.8
OR,2022,M04,63.3,3.7
OR,2022,M05,63.5,3.5
OR,2022,M06,63.5,3.5
OR,2022,M07,63.5,3.5
OR,2022,M08,63.5,3.7
OR,2022,M09,63.3,3.8
OR,2022,M10,NA,NA
OR,2022,M11,NA,NA
OR,2022,M12,NA,NA
PA,2012,M01,63.2,7.5
PA,2012,M02,63.3,7.5
PA,2012,M03,63.3,7.5
PA,2012,M04,63.4,7.6
PA,2012,M05,63.5,7.7
PA,2012,M06,63.5,7.7
PA,2012,M07,63.6,7.8
PA,2012,M08,63.6,7.8
PA,2012,M09,63.7,7.7
PA,2012,M10,63.7,7.7
PA,2012,M11,63.7,7.7
PA,2012,M12,63.6,7.7
PA,2013,M01,63.5,7.6
PA,2013,M02,63.4,7.5
PA,2013,M03,63.3,7.4
PA,2013,M04,63.2,7.3
PA,2013,M05,63.2,7.2
PA,2013,M06,63.2,7.1
PA,2013,M07,63.1,7.1
PA,2013,M08,63,7
PA,2013,M09,62.9,6.9
PA,2013,M10,62.7,6.8
PA,2013,M11,62.7,6.7
PA,2013,M12,62.6,6.6
PA,2014,M01,62.7,6.5
PA,2014,M02,62.7,6.4
PA,2014,M03,62.7,6.3
PA,2014,M04,62.7,6.2
PA,2014,M05,62.6,6.1
PA,2014,M06,62.5,6
PA,2014,M07,62.5,5.8
PA,2014,M08,62.5,5.7
PA,2014,M09,62.6,5.6
PA,2014,M10,62.6,5.6
PA,2014,M11,62.6,5.5
PA,2014,M12,62.6,5.5
PA,2015,M01,62.6,5.5
PA,2015,M02,62.7,5.5
PA,2015,M03,62.7,5.5
PA,2015,M04,62.8,5.5
PA,2015,M05,62.8,5.5
PA,2015,M06,62.9,5.4
PA,2015,M07,62.9,5.4
PA,2015,M08,62.9,5.3
PA,2015,M09,62.9,5.3
PA,2015,M10,63,5.3
PA,2015,M11,63.1,5.2
PA,2015,M12,63.2,5.3
PA,2016,M01,63.2,5.3
PA,2016,M02,63.3,5.3
PA,2016,M03,63.3,5.3
PA,2016,M04,63.3,5.4
PA,2016,M05,63.3,5.4
PA,2016,M06,63.2,5.4
PA,2016,M07,63.2,5.4
PA,2016,M08,63.1,5.4
PA,2016,M09,63,5.4
PA,2016,M10,62.9,5.3
PA,2016,M11,62.8,5.3
PA,2016,M12,62.8,5.2
PA,2017,M01,62.7,5.2
PA,2017,M02,62.8,5.1
PA,2017,M03,62.8,5.1
PA,2017,M04,62.8,5
PA,2017,M05,62.8,5
PA,2017,M06,62.7,4.9
PA,2017,M07,62.6,4.9
PA,2017,M08,62.5,4.9
PA,2017,M09,62.5,4.9
PA,2017,M10,62.4,4.9
PA,2017,M11,62.3,4.9
PA,2017,M12,62.3,4.9
PA,2018,M01,62.3,4.8
PA,2018,M02,62.4,4.7
PA,2018,M03,62.5,4.6
PA,2018,M04,62.5,4.5
PA,2018,M05,62.6,4.4
PA,2018,M06,62.6,4.4
PA,2018,M07,62.6,4.3
PA,2018,M08,62.6,4.3
PA,2018,M09,62.6,4.3
PA,2018,M10,62.6,4.3
PA,2018,M11,62.7,4.4
PA,2018,M12,62.8,4.4
PA,2019,M01,62.9,4.4
PA,2019,M02,63,4.4
PA,2019,M03,63,4.4
PA,2019,M04,63,4.4
PA,2019,M05,63,4.3
PA,2019,M06,63,4.3
PA,2019,M07,63,4.4
PA,2019,M08,63,4.5
PA,2019,M09,63,4.5
PA,2019,M10,63.1,4.6
PA,2019,M11,63.1,4.6
PA,2019,M12,63,4.7
PA,2020,M01,62.9,4.8
PA,2020,M02,62.7,5
PA,2020,M03,62.6,5.2
PA,2020,M04,60.8,16.5
PA,2020,M05,61.9,13.1
PA,2020,M06,61.9,11.5
PA,2020,M07,62.3,10.6
PA,2020,M08,62.2,9.5
PA,2020,M09,62.3,8.9
PA,2020,M10,62.2,8.3
PA,2020,M11,62.1,8
PA,2020,M12,62,7.7
PA,2021,M01,61.9,7.5
PA,2021,M02,61.9,7.3
PA,2021,M03,61.8,7.1
PA,2021,M04,61.8,6.9
PA,2021,M05,61.8,6.7
PA,2021,M06,61.7,6.6
PA,2021,M07,61.5,6.4
PA,2021,M08,61.3,6.1
PA,2021,M09,61.1,5.8
PA,2021,M10,61,5.6
PA,2021,M11,61,5.5
PA,2021,M12,61,5.5
PA,2022,M01,61.1,5.4
PA,2022,M02,61,5.1
PA,2022,M03,61.2,4.9
PA,2022,M04,61.4,4.8
PA,2022,M05,61.7,4.6
PA,2022,M06,61.7,4.5
PA,2022,M07,61.7,4.3
PA,2022,M08,61.7,4.2
PA,2022,M09,61.7,4.1
PA,2022,M10,NA,NA
PA,2022,M11,NA,NA
PA,2022,M12,NA,NA
RI,2012,M01,66,10.7
RI,2012,M02,65.9,10.6
RI,2012,M03,65.8,10.5
RI,2012,M04,65.8,10.5
RI,2012,M05,65.9,10.4
RI,2012,M06,66,10.4
RI,2012,M07,66.1,10.3
RI,2012,M08,66.2,10.1
RI,2012,M09,66.3,10
RI,2012,M10,66.3,9.8
RI,2012,M11,66.3,9.7
RI,2012,M12,66.3,9.6
RI,2013,M01,66.1,9.6
RI,2013,M02,66,9.5
RI,2013,M03,65.9,9.5
RI,2013,M04,65.8,9.5
RI,2013,M05,65.7,9.5
RI,2013,M06,65.7,9.6
RI,2013,M07,65.7,9.6
RI,2013,M08,65.6,9.6
RI,2013,M09,65.5,9.5
RI,2013,M10,65.4,9.4
RI,2013,M11,65.4,9.3
RI,2013,M12,65.3,9.1
RI,2014,M01,65.3,8.9
RI,2014,M02,65.3,8.7
RI,2014,M03,65.3,8.5
RI,2014,M04,65.3,8.3
RI,2014,M05,65.2,8
RI,2014,M06,65.2,7.8
RI,2014,M07,65.2,7.6
RI,2014,M08,65.2,7.4
RI,2014,M09,65.2,7.3
RI,2014,M10,65.2,7.1
RI,2014,M11,65.2,6.9
RI,2014,M12,65.2,6.7
